Setting_1,Setting_2,Setting_3,LPC_outlet_temperature,Physical_fan_speed,Corrected_core_speed,Burner_fuel_air_ratio,Maintenance_Status
42.0042,0.8413,100.0,549.38,2212.16,8102.34,0.02,0
25.0008,0.62,60.0,536.73,1915.33,7874.29,0.02,0
10.0071,0.2516,100.0,604.94,2318.91,8134.72,0.03,0
25.0043,0.6205,60.0,536.74,1915.17,7863.32,0.02,0
24.9992,0.6216,60.0,537.35,1915.47,7882.41,0.02,1
42.0063,0.84,100.0,549.4,2211.8,8078.58,0.02,0
0.0013,0.001,100.0,642.21,2388.05,8139.45,0.03,0
42.0046,0.84,100.0,549.15,2212.04,8091.57,0.02,0
35.0077,0.842,100.0,556.09,2222.84,8060.35,0.02,1
25.006,0.6205,60.0,536.51,1915.5,7879.24,0.02,0
10.0061,0.2505,100.0,604.5,2318.97,8141.38,0.03,1
20.0053,0.7017,100.0,607.91,2323.95,8056.1,0.02,0
20.0049,0.7013,100.0,607.77,2323.95,8059.56,0.02,0
25.004,0.62,60.0,536.54,1915.36,7878.26,0.02,0
24.9994,0.6208,60.0,536.55,1915.52,7888.35,0.02,0
10.0027,0.2508,100.0,604.51,2318.89,8127.38,0.03,0
9.9982,0.2519,100.0,604.76,2318.87,8137.69,0.03,0
0.0024,0.0,100.0,642.63,2388.07,8135.53,0.03,0
10.0073,0.25,100.0,604.64,2318.86,8138.46,0.03,0
35.0073,0.84,100.0,555.4,2223.12,8082.47,0.02,0
19.9988,0.7019,100.0,607.65,2323.97,8067.51,0.02,0
25.0009,0.6213,60.0,536.9,1915.55,7888.36,0.02,0
35.0044,0.8402,100.0,555.43,2223.13,8072.94,0.02,0
42.0002,0.84,100.0,550.1,2212.11,8098.56,0.02,1
42.0007,0.8411,100.0,549.31,2212.21,8100.1,0.02,0
20.0068,0.7008,100.0,607.55,2323.99,8047.07,0.02,1
41.9998,0.8409,100.0,549.61,2212.06,8092.17,0.02,0
42.0032,0.84,100.0,548.9,2212.04,8095.71,0.02,0
10.0048,0.25,100.0,604.21,2318.9,8143.62,0.03,1
10.0064,0.25,100.0,604.74,2318.96,8126.18,0.03,0
20.0006,0.7002,100.0,607.26,2323.98,8076.79,0.02,0
42.003,0.8405,100.0,549.34,2211.95,8085.04,0.02,1
25.0065,0.6215,60.0,536.76,1915.53,7885.24,0.02,0
10.0024,0.25,100.0,605.13,2318.97,8126.78,0.03,1
10.0065,0.2507,100.0,604.7,2318.91,8130.81,0.03,0
42.0078,0.84,100.0,549.1,2211.99,8089.97,0.02,1
41.9994,0.8405,100.0,549.3,2212.0,8086.66,0.02,0
9.9991,0.25,100.0,604.89,2318.95,8128.83,0.03,0
25.0041,0.62,60.0,536.83,1915.41,7877.79,0.02,1
35.0043,0.84,100.0,555.56,2222.91,8063.96,0.02,1
41.9997,0.84,100.0,550.08,2211.81,8081.71,0.02,1
10.0044,0.2505,100.0,604.19,2318.9,8114.25,0.03,0
41.9988,0.841,100.0,550.01,2211.72,8079.93,0.02,0
10.0034,0.25,100.0,605.23,2319.0,8139.15,0.03,1
41.9984,0.84,100.0,549.01,2211.7,8075.96,0.02,0
42.0009,0.8418,100.0,548.8,2212.24,8108.32,0.02,1
20.0001,0.7,100.0,607.21,2323.91,8066.79,0.02,0
35.0005,0.84,100.0,555.65,2222.85,8060.77,0.02,0
20.007,0.7018,100.0,607.56,2323.88,8057.48,0.02,0
20.0036,0.7017,100.0,607.16,2324.0,8060.38,0.03,0
25.0021,0.6211,60.0,537.42,1915.18,7864.21,0.02,0
25.0051,0.6206,60.0,536.95,1915.24,7873.52,0.02,1
24.9983,0.62,60.0,536.69,1915.55,7882.02,0.02,0
10.0041,0.25,100.0,604.97,2318.95,8134.64,0.03,1
20.0009,0.7,100.0,607.61,2324.08,8070.69,0.02,1
42.0076,0.8417,100.0,549.75,2211.67,8068.58,0.02,0
0.0018,0.0005,100.0,642.55,2387.95,8141.28,0.03,0
0.0024,0.0002,100.0,642.67,2388.08,8121.14,0.03,1
42.0055,0.84,100.0,548.87,2211.8,8076.14,0.02,0
25.0017,0.62,60.0,537.05,1915.16,7870.85,0.02,1
20.0054,0.7,100.0,607.51,2324.11,8064.75,0.03,1
0.0008,0.0019,100.0,642.48,2388.1,8134.74,0.03,0
24.9993,0.62,60.0,537.08,1915.3,7872.78,0.02,0
25.0055,0.62,60.0,536.75,1915.59,7894.9,0.02,0
9.9995,0.25,100.0,605.13,2318.94,8114.32,0.03,0
10.0047,0.2505,100.0,604.89,2318.95,8138.92,0.03,0
42.0058,0.84,100.0,549.67,2211.93,8084.32,0.02,0
25.0025,0.6202,60.0,536.59,1915.39,7874.25,0.02,0
10.002,0.25,100.0,604.55,2318.8,8134.48,0.03,0
20.0074,0.7008,100.0,607.39,2323.9,8060.97,0.02,0
0.002,0.0,100.0,642.57,2388.11,8128.83,0.03,0
41.9998,0.84,100.0,548.98,2212.03,8088.03,0.02,0
25.0054,0.62,60.0,537.47,1915.32,7876.85,0.02,0
9.9985,0.2503,100.0,604.48,2318.79,8137.06,0.03,0
24.9983,0.6214,60.0,536.9,1915.63,7887.86,0.02,0
42.0013,0.841,100.0,550.14,2211.84,8076.65,0.02,0
20.0003,0.7002,100.0,607.44,2324.07,8061.8,0.02,1
20.0042,0.7,100.0,607.34,2323.99,8072.58,0.02,1
0.0001,0.0017,100.0,642.5,2388.13,8132.49,0.03,0
20.0016,0.7,100.0,607.19,2323.99,8064.14,0.02,0
9.9992,0.2517,100.0,604.57,2318.81,8136.46,0.03,0
0.002,0.0,100.0,642.74,2388.02,8148.21,0.03,1
10.0075,0.25,100.0,605.44,2318.89,8140.9,0.03,1
42.0038,0.84,100.0,549.22,2211.98,8090.7,0.02,0
25.0004,0.62,60.0,536.94,1915.26,7871.83,0.02,1
0.0017,0.0,100.0,641.83,2388.03,8138.76,0.03,0
35.0048,0.8401,100.0,555.36,2223.52,8099.73,0.02,1
34.999,0.84,100.0,554.44,2223.01,8073.41,0.02,0
42.0015,0.84,100.0,549.25,2211.86,8083.74,0.02,1
0.0021,0.0014,100.0,642.86,2388.07,8162.72,0.03,1
20.0,0.701,100.0,607.46,2323.99,8056.4,0.02,0
35.0058,0.84,100.0,555.9,2222.95,8068.28,0.02,1
0.0024,0.0015,100.0,642.45,2388.0,8143.34,0.03,0
10.0048,0.25,100.0,604.24,2318.86,8131.64,0.03,0
0.0019,0.0003,100.0,642.18,2388.08,8128.62,0.03,0
42.0028,0.8412,100.0,549.88,2211.74,8076.23,0.02,0
10.0071,0.25,100.0,604.65,2318.93,8133.46,0.03,0
0.0002,0.0,100.0,643.33,2388.15,8136.95,0.03,0
35.0031,0.84,100.0,555.68,2223.14,8078.32,0.02,0
0.0028,0.0,100.0,642.53,2388.14,8127.53,0.03,0
10.0055,0.2513,100.0,604.55,2318.84,8141.67,0.03,0
42.001,0.84,100.0,549.66,2212.07,8095.41,0.02,0
35.0065,0.84,100.0,555.47,2223.04,8070.1,0.02,0
0.0006,0.001,100.0,642.83,2388.01,8146.66,0.03,0
25.0055,0.62,60.0,537.06,1915.49,7875.98,0.02,0
35.0061,0.84,100.0,555.01,2223.13,8076.62,0.02,0
25.0008,0.62,60.0,536.71,1915.32,7878.13,0.02,0
25.0038,0.62,60.0,536.62,1915.49,7881.8,0.02,0
42.0054,0.84,100.0,549.34,2212.05,8091.61,0.02,0
19.9987,0.7009,100.0,607.25,2323.89,8063.82,0.02,0
35.0067,0.8417,100.0,555.75,2223.0,8068.08,0.02,0
35.0008,0.8414,100.0,556.04,2223.03,8062.68,0.02,0
20.0068,0.7,100.0,607.78,2323.9,8060.47,0.02,0
10.0005,0.25,100.0,604.97,2318.93,8132.89,0.03,1
20.001,0.7,100.0,607.85,2324.05,8049.97,0.02,1
10.0079,0.25,100.0,605.3,2318.97,8134.06,0.03,1
19.9997,0.7,100.0,607.22,2323.98,8056.99,0.02,1
25.0002,0.62,60.0,536.54,1915.25,7869.42,0.02,1
42.0055,0.841,100.0,549.85,2211.92,8089.23,0.02,1
35.0041,0.8411,100.0,555.81,2222.76,8062.29,0.02,0
24.9993,0.6216,60.0,536.24,1915.29,7875.65,0.02,0
19.9997,0.7007,100.0,606.84,2323.93,8068.43,0.02,0
35.0021,0.84,100.0,555.42,2222.76,8054.3,0.02,0
9.9999,0.2515,100.0,603.89,2318.84,8125.17,0.03,0
20.0052,0.7002,100.0,607.53,2323.9,8050.47,0.02,1
25.007,0.62,60.0,536.2,1915.17,7870.35,0.02,0
20.0044,0.7006,100.0,607.21,2324.02,8069.55,0.02,0
0.0024,0.0,100.0,641.89,2388.03,8144.1,0.03,1
34.999,0.84,100.0,555.63,2222.97,8065.29,0.02,0
9.9999,0.2508,100.0,604.2,2318.91,8143.58,0.03,0
10.0019,0.2504,100.0,605.19,2318.94,8134.68,0.03,1
0.0011,0.0004,100.0,643.03,2388.17,8125.54,0.03,1
25.0047,0.62,60.0,537.29,1915.64,7887.89,0.02,1
10.0018,0.2512,100.0,604.38,2318.94,8111.2,0.03,0
25.0029,0.62,60.0,536.92,1915.18,7869.93,0.02,0
35.0033,0.8419,100.0,555.64,2222.96,8066.69,0.02,1
10.0036,0.2507,100.0,604.61,2318.97,8136.47,0.03,0
25.0019,0.62,60.0,536.63,1915.5,7879.97,0.02,0
42.0055,0.84,100.0,549.46,2211.87,8086.0,0.02,0
25.0036,0.6219,60.0,536.61,1915.34,7874.73,0.02,0
10.0027,0.2511,100.0,604.74,2318.93,8126.23,0.03,1
34.9988,0.8413,100.0,555.48,2222.87,8064.15,0.02,0
20.0033,0.7,100.0,607.82,2323.94,8079.76,0.02,0
42.0012,0.84,100.0,549.57,2211.92,8082.78,0.02,0
42.0031,0.84,100.0,549.84,2212.02,8087.39,0.02,0
42.0005,0.84,100.0,549.45,2212.02,8096.22,0.02,0
35.0046,0.84,100.0,555.29,2223.02,8075.26,0.02,0
9.9982,0.251,100.0,604.75,2318.86,8138.48,0.03,0
9.9988,0.2508,100.0,604.98,2318.92,8133.07,0.03,0
20.001,0.7,100.0,606.5,2323.98,8070.08,0.02,0
42.0033,0.8401,100.0,549.52,2211.9,8081.03,0.02,0
24.998,0.62,60.0,537.07,1915.44,7876.42,0.02,1
42.0061,0.84,100.0,549.41,2212.01,8090.58,0.02,1
10.0021,0.2504,100.0,604.92,2319.01,8119.14,0.03,0
0.0025,0.0019,100.0,641.88,2388.02,8150.83,0.03,0
10.0006,0.2505,100.0,604.66,2318.86,8142.43,0.03,0
34.9997,0.8401,100.0,555.41,2222.91,8066.52,0.02,0
10.0007,0.2517,100.0,605.26,2318.99,8129.77,0.03,1
0.0019,0.0008,100.0,642.1,2388.04,8148.54,0.03,0
20.0001,0.7001,100.0,607.75,2323.94,8067.75,0.02,0
42.0041,0.8402,100.0,549.19,2211.89,8085.21,0.02,0
41.9991,0.8407,100.0,550.09,2212.04,8097.92,0.02,0
0.002,0.0,100.0,642.15,2388.05,8141.73,0.03,1
0.0004,0.0013,100.0,642.12,2387.98,8143.57,0.03,0
0.0016,0.0,100.0,642.85,2388.06,8132.91,0.03,0
9.9983,0.25,100.0,604.94,2318.97,8112.88,0.03,1
42.005,0.8401,100.0,549.59,2212.04,8098.97,0.02,1
42.0055,0.8405,100.0,549.77,2211.93,8084.76,0.02,0
35.003,0.8407,100.0,555.42,2223.0,8068.95,0.02,0
20.004,0.7006,100.0,607.88,2324.0,8061.21,0.02,0
20.001,0.7,100.0,607.01,2324.06,8077.31,0.02,1
25.0014,0.62,60.0,536.18,1915.33,7876.22,0.02,0
42.0038,0.8408,100.0,549.65,2211.87,8084.04,0.02,0
10.0078,0.2508,100.0,604.81,2319.0,8139.86,0.03,1
25.0008,0.6202,60.0,536.87,1915.21,7869.36,0.02,1
42.0014,0.8406,100.0,549.72,2211.99,8095.01,0.02,0
20.0003,0.701,100.0,607.14,2323.99,8075.14,0.02,0
35.0011,0.84,100.0,555.09,2223.13,8074.82,0.02,0
0.0016,0.0,100.0,642.52,2388.05,8135.47,0.03,0
42.0013,0.8409,100.0,549.12,2212.29,8104.72,0.02,1
35.0062,0.84,100.0,555.79,2223.17,8075.23,0.02,1
25.003,0.62,60.0,536.2,1915.2,7866.0,0.02,0
10.0057,0.2502,100.0,604.75,2318.99,8139.47,0.03,1
24.9987,0.62,60.0,536.53,1915.11,7866.58,0.02,0
34.9983,0.8406,100.0,555.12,2223.02,8070.99,0.02,0
10.0047,0.2504,100.0,604.2,2318.88,8136.17,0.03,1
9.9992,0.2518,100.0,604.65,2319.01,8130.21,0.03,0
25.002,0.6214,60.0,536.46,1915.14,7866.11,0.02,0
41.9982,0.8411,100.0,550.11,2211.69,8082.28,0.02,1
25.0033,0.6212,60.0,536.49,1915.52,7879.99,0.02,0
9.9994,0.2515,100.0,604.6,2318.98,8123.04,0.03,0
41.999,0.8419,100.0,549.63,2211.88,8087.09,0.02,0
0.0022,0.0,100.0,642.58,2388.13,8134.03,0.03,1
41.9982,0.84,100.0,549.58,2212.0,8087.85,0.02,1
42.0073,0.84,100.0,549.53,2211.82,8077.47,0.02,0
35.0067,0.8407,100.0,555.42,2223.06,8075.91,0.02,0
42.003,0.84,100.0,549.24,2211.88,8086.99,0.02,0
20.0001,0.7,100.0,607.48,2323.96,8051.19,0.03,0
10.0041,0.25,100.0,604.6,2318.89,8137.45,0.03,0
42.0067,0.84,100.0,549.52,2211.74,8070.89,0.02,1
20.0001,0.7,100.0,607.98,2323.92,8050.36,0.02,0
20.0045,0.7013,100.0,606.99,2323.94,8065.06,0.02,0
20.0016,0.7001,100.0,607.07,2324.04,8076.56,0.02,0
9.9989,0.2511,100.0,604.32,2318.81,8127.42,0.03,0
34.9981,0.84,100.0,556.02,2223.14,8073.53,0.02,1
0.0017,0.0014,100.0,643.08,2388.18,8128.05,0.03,1
35.0001,0.84,100.0,555.64,2223.11,8071.51,0.02,0
20.0018,0.7014,100.0,607.83,2323.97,8057.01,0.02,0
20.0006,0.7019,100.0,607.44,2323.85,8043.98,0.02,0
20.0024,0.701,100.0,607.24,2323.87,8060.76,0.02,0
35.0002,0.8419,100.0,555.8,2223.07,8067.59,0.02,1
20.0073,0.7,100.0,607.12,2323.97,8059.16,0.02,0
10.0073,0.2513,100.0,604.15,2318.86,8131.88,0.03,0
25.0,0.62,60.0,536.31,1915.19,7864.12,0.02,0
25.0049,0.6207,60.0,537.04,1915.18,7867.76,0.02,0
20.0005,0.7009,100.0,608.0,2323.95,8054.57,0.02,1
35.0005,0.84,100.0,555.6,2223.32,8084.64,0.02,1
25.0047,0.62,60.0,537.58,1915.42,7873.98,0.02,1
42.0029,0.84,100.0,549.53,2211.59,8068.17,0.02,0
41.9992,0.84,100.0,549.29,2212.07,8092.61,0.02,0
0.003,0.0012,100.0,642.83,2388.08,8123.44,0.03,0
20.006,0.7008,100.0,607.68,2324.04,8069.02,0.02,1
20.0073,0.7003,100.0,607.74,2324.04,8068.31,0.02,1
20.0057,0.7009,100.0,607.63,2323.97,8063.93,0.02,0
0.0023,0.0,100.0,641.82,2387.98,8152.04,0.03,0
10.0004,0.2514,100.0,604.54,2318.87,8131.81,0.03,0
10.0013,0.2506,100.0,604.65,2318.9,8127.14,0.03,0
10.0042,0.25,100.0,604.73,2318.85,8143.73,0.03,0
42.0021,0.84,100.0,549.64,2211.68,8075.25,0.02,0
0.0006,0.0,100.0,642.3,2388.17,8137.55,0.03,0
42.0002,0.8403,100.0,549.6,2212.25,8102.59,0.02,1
41.9988,0.8405,100.0,550.01,2212.0,8092.23,0.02,1
10.0016,0.25,100.0,604.76,2319.02,8123.64,0.03,1
10.0069,0.25,100.0,604.45,2318.78,8136.62,0.03,0
0.0027,0.001,100.0,642.49,2388.17,8139.16,0.03,0
0.0022,0.0,100.0,643.47,2388.15,8135.14,0.03,0
0.0001,0.0,100.0,643.02,2388.12,8128.79,0.03,0
10.006,0.25,100.0,604.23,2318.91,8119.9,0.03,0
42.0056,0.84,100.0,549.86,2211.92,8091.92,0.02,0
0.0004,0.0,100.0,642.75,2388.18,8130.82,0.03,1
20.0017,0.7,100.0,607.46,2323.95,8064.02,0.02,0
42.0043,0.8407,100.0,549.09,2211.98,8088.38,0.02,0
42.0075,0.8408,100.0,549.41,2211.89,8079.46,0.02,0
0.0004,0.0,100.0,642.65,2388.08,8134.62,0.03,0
0.0018,0.0003,100.0,642.8,2388.1,8123.01,0.03,0
0.0003,0.0,100.0,642.09,2387.99,8137.76,0.03,0
42.0048,0.84,100.0,550.18,2211.63,8072.58,0.02,0
10.0033,0.25,100.0,604.16,2318.82,8142.4,0.03,0
35.0062,0.84,100.0,555.53,2223.16,8078.38,0.02,0
10.0024,0.25,100.0,604.46,2318.92,8133.99,0.03,0
41.9991,0.84,100.0,549.63,2211.92,8084.03,0.02,0
0.002,0.0,100.0,642.82,2388.1,8122.66,0.03,1
0.0021,0.0,100.0,642.47,2388.09,8137.43,0.03,0
42.0025,0.84,100.0,549.23,2211.79,8083.24,0.02,0
41.9985,0.84,100.0,549.85,2211.96,8094.99,0.02,0
42.0038,0.84,100.0,549.45,2212.09,8091.16,0.02,0
0.0001,0.001,100.0,642.02,2388.02,8140.8,0.03,0
25.0024,0.62,60.0,536.86,1915.54,7882.51,0.02,0
35.0064,0.8404,100.0,555.92,2222.9,8068.35,0.02,0
0.0022,0.0,100.0,642.12,2387.99,8143.59,0.03,0
35.0064,0.8407,100.0,556.18,2222.93,8064.39,0.02,1
42.0054,0.8406,100.0,549.58,2211.67,8079.16,0.02,1
20.0047,0.7016,100.0,607.69,2323.95,8055.88,0.02,0
20.0002,0.7004,100.0,607.27,2323.88,8060.62,0.02,1
20.0029,0.7,100.0,607.19,2323.99,8069.72,0.02,0
35.0006,0.8408,100.0,555.29,2222.98,8067.24,0.02,0
0.0007,0.0,100.0,642.44,2388.01,8145.93,0.03,0
42.0055,0.8417,100.0,549.54,2211.87,8083.04,0.02,0
42.0008,0.84,100.0,550.15,2211.61,8072.55,0.02,0
0.0025,0.0,100.0,642.41,2388.02,8133.52,0.03,0
10.0008,0.2506,100.0,605.03,2318.95,8118.77,0.03,0
19.9993,0.702,100.0,608.05,2323.91,8058.51,0.02,0
34.9981,0.84,100.0,555.27,2223.02,8073.38,0.02,0
20.0076,0.7017,100.0,607.88,2323.91,8046.98,0.02,0
25.0047,0.62,60.0,536.6,1915.32,7870.79,0.02,2
20.0038,0.7001,100.0,607.32,2323.92,8047.07,0.02,0
25.0033,0.6215,60.0,537.08,1915.33,7873.18,0.02,0
25.0032,0.62,60.0,536.65,1915.31,7876.43,0.02,1
0.0006,0.0,100.0,642.75,2388.07,8135.94,0.03,1
19.9998,0.7,100.0,606.95,2324.02,8066.52,0.02,1
20.0035,0.702,100.0,607.37,2323.97,8055.8,0.02,0
25.0042,0.62,60.0,536.88,1915.16,7873.87,0.02,0
25.0003,0.6217,60.0,537.32,1915.44,7880.09,0.02,0
42.007,0.8401,100.0,549.32,2212.17,8095.09,0.02,1
25.0016,0.6217,60.0,536.74,1915.22,7872.28,0.02,0
0.0008,0.0,100.0,642.27,2387.99,8144.97,0.03,0
0.0027,0.0017,100.0,642.55,2388.2,8136.46,0.03,1
42.0059,0.8417,100.0,549.69,2211.98,8089.5,0.02,0
25.0016,0.62,60.0,537.09,1915.42,7880.91,0.02,1
25.0001,0.6208,60.0,536.76,1915.51,7881.95,0.02,0
20.001,0.7,100.0,606.7,2323.97,8058.63,0.02,1
10.0038,0.2512,100.0,604.28,2318.79,8127.21,0.03,0
25.0017,0.6209,60.0,536.78,1915.24,7867.61,0.02,0
9.9983,0.25,100.0,604.81,2318.86,8123.92,0.03,1
35.0047,0.841,100.0,555.5,2223.21,8084.45,0.02,1
0.0002,0.0013,100.0,642.79,2388.02,8140.92,0.03,0
42.0011,0.84,100.0,549.37,2211.85,8077.18,0.02,1
25.0048,0.6205,60.0,536.79,1915.4,7879.46,0.02,0
35.0002,0.8404,100.0,555.52,2222.9,8066.44,0.02,0
9.9996,0.25,100.0,604.23,2318.89,8150.97,0.03,1
42.0057,0.8411,100.0,549.93,2211.77,8077.81,0.02,0
35.0071,0.8404,100.0,555.69,2223.07,8072.06,0.02,0
25.0074,0.6207,60.0,536.08,1915.27,7874.95,0.02,0
9.9981,0.2509,100.0,604.67,2318.9,8129.61,0.03,1
24.9986,0.6217,60.0,536.8,1915.23,7866.47,0.02,0
10.0023,0.2518,100.0,605.26,2318.88,8137.85,0.03,1
20.0078,0.7009,100.0,607.22,2323.93,8067.18,0.02,0
42.0033,0.84,100.0,549.35,2211.96,8085.58,0.02,0
20.0016,0.7007,100.0,607.01,2323.9,8059.32,0.02,0
10.0029,0.25,100.0,604.97,2318.93,8130.36,0.03,0
0.0029,0.0,100.0,643.02,2388.16,8131.4,0.03,1
10.006,0.25,100.0,605.3,2318.92,8129.28,0.03,0
20.004,0.7,100.0,608.28,2324.0,8063.85,0.02,0
34.9995,0.8401,100.0,555.36,2222.97,8066.81,0.02,0
35.0019,0.8412,100.0,555.21,2223.05,8073.82,0.02,0
24.9985,0.62,60.0,537.16,1915.6,7885.55,0.02,1
25.0057,0.62,60.0,536.63,1915.23,7867.79,0.02,0
42.0063,0.8403,100.0,549.8,2211.76,8076.04,0.02,1
35.0047,0.8418,100.0,555.43,2223.01,8071.54,0.02,0
10.0015,0.2519,100.0,604.54,2318.84,8141.14,0.03,0
0.0004,0.0,100.0,642.68,2388.12,8132.11,0.03,1
42.0078,0.841,100.0,549.5,2211.82,8084.31,0.02,1
42.0009,0.84,100.0,549.46,2212.03,8093.38,0.02,0
10.0002,0.2505,100.0,604.97,2318.99,8124.3,0.03,0
20.0032,0.7002,100.0,607.84,2324.05,8065.57,0.02,1
20.0007,0.7016,100.0,606.94,2323.98,8065.6,0.02,1
25.0072,0.62,60.0,536.8,1915.3,7880.08,0.02,0
0.0001,0.0,100.0,642.05,2388.06,8130.6,0.03,0
42.0044,0.84,100.0,549.92,2212.08,8086.38,0.02,0
42.0047,0.8411,100.0,549.27,2211.79,8072.25,0.02,0
42.0023,0.84,100.0,549.7,2211.97,8084.19,0.02,0
19.9995,0.7011,100.0,607.26,2323.95,8060.47,0.02,0
19.9982,0.7019,100.0,607.64,2323.91,8060.88,0.02,0
35.0027,0.8402,100.0,555.48,2223.14,8081.35,0.02,0
0.0,0.0,100.0,642.64,2388.06,8136.68,0.03,0
24.9995,0.62,60.0,537.46,1915.35,7882.41,0.02,0
35.0009,0.84,100.0,554.92,2223.01,8072.39,0.02,0
24.9993,0.62,60.0,536.87,1915.39,7879.9,0.02,2
42.0066,0.8417,100.0,549.8,2211.73,8079.55,0.02,0
20.0015,0.7014,100.0,607.35,2323.99,8069.47,0.02,0
42.0003,0.8411,100.0,549.61,2211.83,8080.28,0.02,0
0.0016,0.0004,100.0,641.88,2387.98,8155.5,0.03,0
34.9996,0.8407,100.0,555.67,2223.11,8079.36,0.02,0
41.9986,0.84,100.0,549.12,2212.0,8090.96,0.02,0
10.0073,0.25,100.0,604.78,2318.94,8136.23,0.03,0
20.0072,0.7,100.0,607.19,2323.95,8055.19,0.02,1
0.003,0.0,100.0,642.28,2387.98,8137.4,0.03,0
35.0007,0.8412,100.0,555.81,2223.1,8078.24,0.02,0
0.0023,0.0,100.0,641.9,2388.1,8136.98,0.03,0
19.9999,0.7,100.0,607.65,2324.0,8059.57,0.02,1
41.9987,0.84,100.0,549.61,2212.13,8092.34,0.02,0
0.0014,0.0,100.0,643.06,2388.11,8138.63,0.03,0
20.0057,0.7012,100.0,607.61,2323.98,8063.49,0.02,0
25.0054,0.6212,60.0,537.29,1915.39,7877.92,0.02,0
0.0016,0.0,100.0,642.51,2388.13,8126.57,0.03,0
25.0023,0.6212,60.0,536.76,1915.55,7878.78,0.02,1
34.9991,0.8411,100.0,555.58,2222.7,8050.24,0.02,0
10.0009,0.2501,100.0,604.63,2318.91,8143.44,0.03,0
35.0049,0.8419,100.0,556.29,2223.05,8070.38,0.02,0
42.0004,0.84,100.0,550.16,2211.91,8078.59,0.02,0
19.9994,0.7,100.0,607.1,2323.92,8056.19,0.02,0
35.005,0.84,100.0,556.72,2222.8,8057.11,0.02,1
41.9988,0.8403,100.0,549.24,2211.95,8087.27,0.02,0
42.0039,0.842,100.0,549.45,2211.79,8089.61,0.02,0
35.0054,0.84,100.0,555.62,2222.86,8060.52,0.02,0
41.9996,0.84,100.0,549.43,2211.71,8074.28,0.02,0
35.003,0.8418,100.0,555.72,2223.02,8072.83,0.02,0
34.9999,0.8413,100.0,555.62,2223.09,8074.71,0.02,0
10.0037,0.2505,100.0,604.33,2318.81,8149.67,0.03,0
0.0023,0.0017,100.0,642.23,2388.0,8151.84,0.03,0
42.0009,0.84,100.0,549.91,2211.88,8080.59,0.02,0
19.9989,0.7016,100.0,606.65,2323.98,8073.26,0.02,0
41.9993,0.8401,100.0,550.03,2212.23,8106.34,0.02,1
42.0011,0.8416,100.0,549.69,2211.67,8071.12,0.02,0
9.9982,0.2506,100.0,604.94,2318.96,8119.96,0.03,0
0.0009,0.0,100.0,642.49,2388.04,8135.19,0.03,0
20.005,0.7,100.0,607.43,2323.97,8073.17,0.02,0
34.9981,0.84,100.0,555.65,2223.05,8068.63,0.02,0
35.0001,0.8406,100.0,555.07,2222.97,8065.26,0.02,0
10.0041,0.25,100.0,604.84,2318.91,8140.43,0.03,0
35.0015,0.841,100.0,556.27,2222.89,8060.15,0.02,0
0.0028,0.0019,100.0,642.69,2388.1,8136.95,0.03,0
25.0051,0.6207,60.0,537.03,1915.21,7867.95,0.02,1
35.003,0.84,100.0,555.64,2222.81,8056.45,0.02,0
41.9984,0.84,100.0,549.77,2211.87,8088.78,0.02,0
20.0002,0.7002,100.0,607.54,2324.0,8060.48,0.02,1
35.0051,0.84,100.0,554.89,2222.86,8060.65,0.02,0
35.0024,0.84,100.0,555.47,2223.16,8080.41,0.02,0
25.0015,0.62,60.0,536.59,1915.43,7883.61,0.02,0
42.0063,0.84,100.0,549.35,2212.04,8091.99,0.02,0
35.0068,0.8413,100.0,555.8,2222.98,8067.46,0.02,1
0.0003,0.0004,100.0,642.74,2388.08,8139.51,0.03,0
10.0071,0.2518,100.0,603.92,2318.91,8128.43,0.03,0
0.0002,0.0017,100.0,643.34,2388.13,8126.95,0.03,1
24.999,0.62,60.0,536.27,1915.24,7870.88,0.02,0
42.0006,0.8401,100.0,549.22,2211.89,8079.9,0.02,1
35.0013,0.84,100.0,555.89,2222.8,8059.97,0.02,0
0.0011,0.0,100.0,642.26,2388.11,8142.65,0.03,0
0.0001,0.0001,100.0,642.79,2388.12,8133.09,0.03,0
0.0004,0.0,100.0,642.74,2388.03,8143.41,0.03,0
10.0076,0.2505,100.0,604.51,2318.79,8143.29,0.03,0
41.9984,0.8414,100.0,548.87,2211.99,8090.9,0.02,0
20.0033,0.7,100.0,606.89,2323.95,8053.69,0.02,0
42.0025,0.841,100.0,549.42,2211.91,8079.14,0.02,0
41.9982,0.84,100.0,549.15,2212.26,8107.8,0.02,0
20.0069,0.7017,100.0,607.04,2324.04,8066.79,0.02,0
25.0018,0.6204,60.0,536.8,1915.46,7880.17,0.02,0
35.0077,0.8403,100.0,555.22,2223.14,8079.64,0.02,0
42.0069,0.8404,100.0,550.4,2211.89,8086.42,0.02,1
42.0022,0.8409,100.0,549.51,2211.79,8078.53,0.02,2
20.0048,0.7014,100.0,606.89,2324.0,8062.34,0.02,0
35.0036,0.84,100.0,555.21,2222.99,8071.55,0.02,0
0.0003,0.0015,100.0,642.99,2388.13,8135.11,0.03,1
42.0005,0.84,100.0,549.17,2212.0,8093.07,0.02,0
42.0042,0.84,100.0,549.82,2211.99,8086.44,0.02,1
10.004,0.2507,100.0,604.98,2319.0,8118.03,0.03,1
35.0062,0.84,100.0,555.42,2223.11,8071.46,0.02,0
