Setting_1,Setting_2,Setting_3,LPC_outlet_temperature,Physical_fan_speed,Corrected_core_speed,Burner_fuel_air_ratio,Maintenance_Status
42.0034,0.84,100.0,549.77,2211.72,8075.77,0.02,0
42.0049,0.84,100.0,550.4,2211.57,8071.61,0.02,3
24.9995,0.6202,60.0,536.88,1915.87,7901.62,0.02,1
20.0065,0.7,100.0,607.83,2324.03,8062.77,0.02,1
25.0057,0.6212,60.0,537.01,1915.6,7880.62,0.02,2
35.0026,0.84,100.0,555.53,2223.01,8068.3,0.02,1
35.001,0.8418,100.0,556.14,2222.83,8057.02,0.02,3
9.9992,0.25,100.0,605.39,2319.07,8209.6,0.03,3
34.9992,0.8415,100.0,555.96,2222.98,8068.8,0.02,2
35.0005,0.8417,100.0,555.48,2222.98,8066.94,0.02,1
42.0072,0.8415,100.0,550.02,2211.96,8081.88,0.02,1
10.0058,0.25,100.0,604.43,2318.87,8156.65,0.03,1
9.9985,0.25,100.0,605.16,2319.05,8159.79,0.03,2
25.0021,0.6205,60.0,537.43,1916.14,7916.72,0.02,3
9.999,0.25,100.0,605.03,2319.0,8134.45,0.03,2
0.0,0.0007,100.0,642.69,2388.07,8145.37,0.03,0
42.0005,0.84,100.0,549.12,2212.13,8098.9,0.02,0
35.004,0.8408,100.0,556.21,2223.53,8097.95,0.02,2
20.006,0.7,100.0,607.96,2324.03,8079.87,0.02,1
42.0035,0.8402,100.0,549.85,2211.82,8083.5,0.02,2
9.9988,0.252,100.0,605.58,2319.06,8120.69,0.03,1
24.9982,0.62,60.0,537.18,1916.32,7916.38,0.02,3
41.9982,0.84,100.0,550.61,2212.36,8115.35,0.02,2
42.0047,0.84,100.0,549.47,2212.0,8087.39,0.02,1
10.0039,0.2512,100.0,605.43,2319.02,8128.31,0.03,2
35.0042,0.8416,100.0,555.62,2223.13,8076.92,0.02,1
41.9993,0.8419,100.0,550.45,2211.73,8086.24,0.02,3
35.005,0.84,100.0,556.28,2222.74,8053.99,0.02,3
0.0011,0.0,100.0,643.16,2388.18,8152.05,0.03,2
20.0068,0.7,100.0,607.77,2323.93,8055.34,0.02,1
0.002,0.0006,100.0,642.76,2388.15,8155.25,0.03,1
9.9991,0.2509,100.0,605.69,2319.01,8144.67,0.03,2
42.003,0.8409,100.0,549.95,2212.07,8088.34,0.02,0
24.9985,0.6208,60.0,537.36,1915.03,7860.48,0.02,3
9.9991,0.25,100.0,605.37,2319.11,8125.65,0.03,2
9.9989,0.25,100.0,605.32,2319.04,8132.05,0.03,2
10.0036,0.25,100.0,604.77,2318.96,8130.03,0.03,1
42.0039,0.8418,100.0,549.83,2212.35,8110.69,0.02,1
25.0027,0.6212,60.0,537.13,1915.15,7863.25,0.02,1
0.0009,0.0005,100.0,643.51,2388.19,8128.11,0.03,1
0.0005,0.0,100.0,642.92,2388.17,8212.88,0.03,3
42.0018,0.8412,100.0,549.76,2212.55,8120.05,0.02,1
42.0019,0.8416,100.0,549.89,2211.83,8079.5,0.02,1
25.0022,0.6204,60.0,537.03,1915.64,7894.79,0.02,1
34.9996,0.8402,100.0,556.1,2222.86,8066.94,0.02,3
24.9995,0.6206,60.0,537.15,1915.48,7881.18,0.02,3
19.9992,0.7,100.0,607.55,2324.06,8071.89,0.02,1
35.0035,0.84,100.0,556.05,2222.82,8059.86,0.02,2
10.0065,0.25,100.0,605.71,2319.13,8105.94,0.03,3
10.0079,0.2505,100.0,604.75,2319.01,8124.68,0.03,2
24.9987,0.62,60.0,537.26,1915.17,7865.63,0.02,1
42.0079,0.8402,100.0,549.99,2211.42,8068.19,0.02,3
42.0023,0.8414,100.0,550.09,2212.01,8085.42,0.02,0
20.0023,0.7008,100.0,607.77,2324.07,8065.08,0.02,2
42.0007,0.84,100.0,549.54,2212.25,8099.79,0.02,1
0.002,0.0012,100.0,643.0,2388.17,8147.54,0.03,2
42.0016,0.84,100.0,549.27,2211.87,8084.57,0.02,1
42.0017,0.8414,100.0,549.77,2211.98,8093.37,0.02,1
10.0063,0.25,100.0,604.99,2319.0,8146.67,0.03,2
41.998,0.84,100.0,550.09,2211.69,8082.22,0.02,3
10.0024,0.2516,100.0,604.92,2319.07,8123.79,0.03,2
20.0016,0.7,100.0,607.62,2324.14,8071.47,0.03,3
35.0075,0.8419,100.0,556.46,2223.51,8103.24,0.02,2
0.0026,0.0,100.0,642.62,2388.13,8137.88,0.03,2
35.0055,0.8409,100.0,556.71,2222.85,8059.0,0.02,3
25.0045,0.62,60.0,536.47,1915.58,7885.85,0.02,0
35.0005,0.84,100.0,556.69,2223.0,8066.99,0.02,2
0.0009,0.0,100.0,642.56,2388.18,8149.41,0.03,2
42.0076,0.84,100.0,549.71,2212.32,8110.92,0.02,1
25.0053,0.62,60.0,537.08,1916.01,7912.21,0.02,3
25.0012,0.62,60.0,536.86,1915.41,7874.22,0.02,1
25.0027,0.62,60.0,536.68,1915.39,7876.25,0.02,1
10.0024,0.2506,100.0,605.81,2319.06,8116.09,0.03,3
25.0022,0.62,60.0,536.56,1915.3,7877.0,0.02,0
42.0053,0.84,100.0,550.31,2211.65,8082.42,0.02,3
0.0013,0.0012,100.0,642.63,2388.11,8152.53,0.03,2
10.0061,0.25,100.0,604.49,2318.97,8127.29,0.03,2
10.0058,0.2516,100.0,604.77,2318.99,8139.67,0.03,2
35.0051,0.84,100.0,555.28,2222.94,8065.83,0.02,1
42.0017,0.84,100.0,549.98,2211.81,8083.95,0.02,0
42.0015,0.8417,100.0,549.72,2212.12,8095.95,0.02,0
25.0053,0.6208,60.0,537.23,1915.14,7874.3,0.02,1
0.0022,0.0,100.0,643.2,2388.12,8167.02,0.03,2
10.0078,0.25,100.0,605.24,2319.03,8121.53,0.03,2
35.0039,0.8408,100.0,556.68,2223.13,8077.94,0.02,3
25.0019,0.6211,60.0,537.04,1915.58,7889.62,0.02,2
42.0039,0.84,100.0,549.58,2212.05,8089.83,0.02,1
35.0038,0.84,100.0,555.9,2222.83,8064.49,0.02,1
0.0028,0.0,100.0,642.1,2387.98,8157.9,0.03,1
0.0023,0.0,100.0,642.94,2388.14,8135.18,0.03,1
35.0062,0.84,100.0,555.87,2223.05,8068.13,0.02,2
25.0074,0.6217,60.0,537.53,1915.22,7867.88,0.02,3
25.002,0.62,60.0,536.47,1915.15,7875.1,0.02,1
42.0079,0.841,100.0,549.83,2211.75,8079.9,0.02,1
41.9992,0.84,100.0,549.99,2211.71,8080.1,0.02,0
20.0063,0.7,100.0,607.65,2323.98,8058.9,0.02,1
42.0063,0.8408,100.0,549.73,2211.98,8092.13,0.02,1
41.9985,0.84,100.0,550.41,2212.62,8129.22,0.02,3
20.0076,0.7,100.0,607.75,2324.11,8056.62,0.03,3
0.0018,0.0,100.0,643.15,2388.05,8133.62,0.03,1
20.005,0.7,100.0,607.63,2324.07,8079.23,0.02,1
20.001,0.7,100.0,607.39,2324.02,8061.38,0.02,0
0.0003,0.0,100.0,643.12,2388.23,8138.62,0.03,3
0.0013,0.0007,100.0,642.64,2388.2,8133.89,0.03,1
9.9984,0.25,100.0,605.27,2319.11,8159.91,0.03,2
42.0078,0.84,100.0,549.9,2211.76,8078.03,0.02,1
34.9996,0.8416,100.0,555.97,2222.88,8062.46,0.02,2
42.0009,0.84,100.0,550.54,2211.66,8074.8,0.02,2
10.0064,0.2514,100.0,605.18,2319.06,8114.17,0.03,3
42.0027,0.84,100.0,549.33,2211.96,8093.72,0.02,2
42.0075,0.8402,100.0,550.02,2212.79,8135.33,0.02,2
10.0044,0.25,100.0,604.8,2319.06,8127.85,0.03,0
19.9997,0.7004,100.0,608.06,2324.08,8066.32,0.03,3
34.998,0.8419,100.0,555.64,2223.26,8080.94,0.02,0
9.9985,0.2511,100.0,605.35,2319.16,8140.9,0.03,3
42.0014,0.84,100.0,550.39,2212.13,8105.01,0.02,3
42.0,0.84,100.0,549.7,2211.81,8083.39,0.02,1
10.0019,0.25,100.0,605.4,2319.06,8144.63,0.03,2
20.0066,0.7003,100.0,607.19,2324.02,8077.43,0.02,1
34.9995,0.8401,100.0,556.01,2222.6,8045.86,0.02,3
42.0074,0.84,100.0,549.76,2211.86,8079.5,0.02,1
25.0013,0.62,60.0,537.69,1916.71,7942.93,0.02,3
0.0001,0.0,100.0,643.28,2388.18,8141.72,0.03,1
25.0063,0.62,60.0,536.86,1915.37,7876.97,0.02,1
34.9986,0.8413,100.0,555.75,2223.13,8078.74,0.02,1
42.0041,0.84,100.0,550.25,2213.17,8159.85,0.02,3
20.0032,0.7,100.0,606.77,2323.94,8064.1,0.02,0
25.0025,0.6215,60.0,537.01,1915.32,7873.5,0.02,2
42.007,0.841,100.0,549.91,2212.31,8106.59,0.02,1
10.0038,0.25,100.0,604.91,2319.04,8136.53,0.03,2
0.0001,0.0,100.0,642.81,2388.11,8138.21,0.03,0
41.9996,0.841,100.0,549.04,2211.72,8074.59,0.02,2
10.0035,0.2511,100.0,604.43,2318.9,8135.45,0.03,0
0.0008,0.0,100.0,642.53,2388.09,8141.92,0.03,1
24.9998,0.6216,60.0,537.51,1916.11,7915.77,0.02,3
42.0063,0.8402,100.0,549.93,2211.82,8079.19,0.02,2
10.0004,0.25,100.0,605.09,2319.09,8102.75,0.03,3
10.0078,0.25,100.0,604.82,2318.93,8141.92,0.03,1
35.0037,0.84,100.0,555.81,2223.65,8105.84,0.02,2
25.0063,0.6219,60.0,537.74,1915.21,7873.06,0.02,3
0.003,0.0002,100.0,643.79,2388.11,8268.5,0.03,3
25.0022,0.62,60.0,537.15,1915.7,7892.19,0.02,2
0.0019,0.0001,100.0,643.5,2388.13,8176.08,0.03,3
20.0065,0.7,100.0,608.22,2324.17,8071.52,0.03,3
42.008,0.84,100.0,550.14,2211.86,8082.84,0.02,1
34.9996,0.842,100.0,555.45,2222.91,8062.18,0.02,1
20.0072,0.7,100.0,608.3,2324.04,8044.64,0.03,2
10.0042,0.25,100.0,605.68,2319.09,8165.82,0.03,3
20.0046,0.7017,100.0,607.42,2324.13,8074.63,0.03,2
19.9992,0.7006,100.0,608.65,2324.31,8080.85,0.03,3
42.0059,0.8403,100.0,550.0,2211.81,8080.49,0.02,2
25.0024,0.62,60.0,536.6,1915.59,7890.32,0.02,1
42.0075,0.84,100.0,550.77,2212.12,8101.52,0.02,2
35.0056,0.8409,100.0,555.49,2222.8,8064.77,0.02,0
25.008,0.62,60.0,536.65,1915.23,7867.2,0.02,1
25.0,0.62,60.0,536.67,1915.51,7883.32,0.02,2
20.0023,0.7006,100.0,608.5,2324.5,8116.2,0.03,3
42.0025,0.8403,100.0,550.41,2212.01,8092.55,0.02,3
35.0004,0.84,100.0,556.27,2222.91,8064.67,0.02,3
20.0018,0.7019,100.0,608.04,2324.1,8066.63,0.03,2
10.007,0.25,100.0,604.84,2319.0,8145.6,0.03,1
20.0064,0.7,100.0,607.12,2323.92,8051.21,0.02,1
20.0076,0.7001,100.0,607.67,2324.06,8065.14,0.02,1
42.0071,0.84,100.0,549.53,2211.94,8087.99,0.02,1
25.0005,0.62,60.0,537.06,1915.22,7869.77,0.02,3
42.0009,0.84,100.0,549.53,2211.7,8072.7,0.02,3
35.0075,0.84,100.0,555.69,2222.99,8067.67,0.02,0
42.0022,0.84,100.0,548.95,2211.95,8089.78,0.02,0
42.0015,0.84,100.0,549.68,2212.45,8119.8,0.02,2
35.0003,0.84,100.0,556.76,2224.23,8133.7,0.02,3
20.0076,0.7,100.0,607.66,2323.98,8053.6,0.02,2
42.0022,0.84,100.0,549.8,2211.77,8081.57,0.02,2
24.9982,0.62,60.0,536.97,1915.66,7891.32,0.02,1
20.0065,0.7,100.0,607.61,2324.04,8074.89,0.02,1
20.0005,0.7008,100.0,608.16,2324.06,8060.07,0.03,3
20.0043,0.7,100.0,607.8,2324.18,8057.1,0.03,3
42.0032,0.84,100.0,549.62,2211.78,8080.4,0.02,2
20.0076,0.7,100.0,608.17,2324.01,8047.03,0.03,3
25.0026,0.62,60.0,537.24,1915.35,7879.28,0.02,1
35.0008,0.84,100.0,555.79,2222.67,8051.65,0.02,1
0.0004,0.0,100.0,642.19,2388.05,8138.16,0.03,1
25.0045,0.62,60.0,536.25,1915.45,7874.72,0.02,1
25.0001,0.6206,60.0,537.15,1915.45,7882.92,0.02,2
19.9988,0.7,100.0,608.14,2324.1,8069.95,0.03,2
25.0008,0.62,60.0,536.75,1915.14,7867.04,0.02,1
0.0004,0.0,100.0,642.13,2388.07,8184.82,0.03,2
0.0003,0.0,100.0,642.62,2388.2,8122.18,0.03,1
42.0049,0.84,100.0,549.12,2211.77,8083.14,0.02,2
41.9988,0.8408,100.0,549.43,2212.75,8134.64,0.02,2
35.0023,0.8409,100.0,556.02,2223.04,8076.34,0.02,1
10.0068,0.25,100.0,605.25,2319.0,8121.2,0.03,2
34.9986,0.84,100.0,555.52,2222.7,8054.38,0.02,1
20.0032,0.7,100.0,607.13,2324.04,8060.02,0.03,2
24.9981,0.6202,60.0,536.96,1915.26,7869.82,0.02,2
25.0069,0.62,60.0,536.99,1915.45,7879.37,0.02,1
20.0022,0.7,100.0,607.6,2324.17,8084.28,0.02,1
35.0023,0.84,100.0,555.93,2223.44,8100.89,0.02,1
9.9982,0.2505,100.0,605.04,2318.95,8124.24,0.03,1
9.9984,0.2509,100.0,605.41,2319.07,8122.04,0.03,3
0.0019,0.0,100.0,642.61,2388.13,8135.89,0.03,3
0.0012,0.0003,100.0,643.84,2388.25,8116.69,0.03,3
42.002,0.8401,100.0,549.9,2212.01,8096.58,0.02,3
0.0004,0.0,100.0,643.34,2388.08,8158.7,0.03,2
42.0018,0.84,100.0,550.18,2212.86,8134.06,0.02,2
42.002,0.8407,100.0,550.61,2211.8,8077.11,0.02,3
10.0028,0.2513,100.0,605.33,2319.03,8203.41,0.03,3
0.0014,0.0003,100.0,642.81,2388.14,8131.66,0.03,2
42.0064,0.841,100.0,550.22,2211.87,8089.61,0.02,3
42.0047,0.84,100.0,549.36,2212.67,8126.92,0.02,3
0.0013,0.0,100.0,642.06,2388.05,8148.23,0.03,1
41.9996,0.84,100.0,549.48,2212.04,8086.73,0.02,3
20.0066,0.7,100.0,608.28,2324.06,8053.72,0.03,1
35.0,0.8401,100.0,555.97,2223.12,8076.88,0.02,1
34.9988,0.8406,100.0,555.65,2223.06,8076.15,0.02,1
10.0026,0.2501,100.0,605.53,2319.11,8163.71,0.03,2
35.0025,0.84,100.0,554.94,2222.95,8066.77,0.02,1
25.0017,0.62,60.0,536.77,1915.63,7882.04,0.02,1
34.9992,0.84,100.0,556.23,2223.59,8100.68,0.02,2
35.0069,0.8414,100.0,556.2,2223.03,8074.39,0.02,1
25.006,0.62,60.0,537.42,1915.69,7895.43,0.02,2
41.9998,0.8411,100.0,549.95,2211.66,8074.38,0.02,2
35.0054,0.84,100.0,555.87,2222.79,8057.29,0.02,1
42.0046,0.8401,100.0,549.76,2212.52,8122.41,0.02,1
35.0057,0.84,100.0,555.48,2223.06,8069.13,0.02,1
35.0057,0.8415,100.0,555.62,2223.04,8077.03,0.02,1
24.9986,0.62,60.0,537.27,1915.45,7882.23,0.02,0
34.9992,0.84,100.0,556.14,2222.7,8062.21,0.02,2
25.0072,0.6211,60.0,537.35,1915.65,7887.43,0.02,1
10.0059,0.25,100.0,605.73,2319.13,8216.77,0.03,3
24.9995,0.6218,60.0,536.8,1915.11,7862.44,0.02,1
35.0018,0.84,100.0,555.53,2223.03,8076.53,0.02,1
10.0016,0.25,100.0,604.93,2318.92,8132.48,0.03,1
35.0004,0.84,100.0,556.59,2222.89,8066.05,0.02,3
20.0066,0.7,100.0,607.34,2323.98,8068.54,0.02,1
0.001,0.002,100.0,643.26,2388.08,8137.03,0.03,1
9.9996,0.2505,100.0,604.42,2318.99,8124.85,0.03,1
0.0018,0.0019,100.0,643.88,2388.22,8189.79,0.03,3
20.0034,0.7,100.0,607.74,2324.05,8068.27,0.02,1
42.0029,0.8419,100.0,550.29,2211.77,8080.53,0.02,2
9.9994,0.25,100.0,605.21,2319.0,8134.56,0.03,1
25.0027,0.6203,60.0,536.34,1915.43,7879.2,0.02,1
42.0029,0.84,100.0,549.72,2211.97,8090.32,0.02,3
34.9985,0.84,100.0,555.85,2222.88,8065.1,0.02,0
0.0012,0.0008,100.0,643.72,2388.26,8127.33,0.03,2
42.0056,0.8406,100.0,550.17,2211.34,8059.47,0.02,3
42.0073,0.84,100.0,549.97,2211.49,8072.97,0.02,3
10.0055,0.25,100.0,605.11,2319.05,8145.22,0.03,1
25.006,0.6216,60.0,536.93,1915.7,7898.1,0.02,2
41.9984,0.8409,100.0,549.97,2211.63,8072.8,0.02,1
35.0064,0.84,100.0,556.46,2223.92,8119.7,0.02,3
35.0046,0.84,100.0,556.49,2223.03,8070.6,0.02,1
20.0026,0.7,100.0,607.74,2323.97,8062.43,0.03,3
35.0028,0.8404,100.0,555.91,2222.98,8067.0,0.02,1
25.0072,0.62,60.0,537.06,1915.36,7877.79,0.02,3
10.0018,0.2514,100.0,605.39,2319.04,8135.49,0.03,1
35.0077,0.8404,100.0,555.92,2223.66,8109.59,0.02,2
9.9993,0.25,100.0,605.67,2319.02,8150.76,0.03,2
35.0014,0.84,100.0,554.62,2222.92,8065.9,0.02,0
20.003,0.7,100.0,607.55,2323.98,8045.54,0.02,1
0.0008,0.0003,100.0,642.32,2388.1,8145.1,0.03,2
0.0015,0.0012,100.0,642.38,2388.1,8138.68,0.03,0
42.0013,0.84,100.0,550.59,2211.98,8093.01,0.02,3
35.004,0.8413,100.0,556.06,2222.76,8047.82,0.02,1
20.0069,0.7,100.0,607.54,2323.98,8057.62,0.02,1
20.0038,0.7001,100.0,608.59,2324.24,8074.08,0.03,3
24.9988,0.6217,60.0,537.54,1916.91,7952.06,0.02,3
41.9996,0.84,100.0,550.29,2211.89,8085.32,0.02,2
42.006,0.8411,100.0,550.17,2211.83,8089.96,0.02,3
35.0025,0.84,100.0,556.28,2223.06,8067.36,0.02,1
42.0056,0.84,100.0,549.56,2212.19,8104.11,0.02,0
42.0033,0.8401,100.0,549.79,2211.74,8082.52,0.02,1
35.0032,0.84,100.0,556.06,2223.0,8068.43,0.02,1
10.0001,0.25,100.0,604.74,2318.96,8144.51,0.03,0
25.0068,0.6219,60.0,537.51,1915.88,7902.26,0.02,3
0.0027,0.0,100.0,643.37,2388.15,8150.43,0.03,2
35.0002,0.8415,100.0,555.77,2223.31,8087.54,0.02,2
42.0001,0.84,100.0,549.51,2211.97,8090.58,0.02,1
25.0004,0.6205,60.0,537.05,1915.26,7869.62,0.02,1
35.0026,0.841,100.0,555.74,2223.05,8076.3,0.02,1
0.0016,0.0,100.0,642.11,2388.06,8139.36,0.03,1
42.002,0.84,100.0,550.11,2212.69,8128.73,0.02,2
42.0078,0.8412,100.0,549.59,2211.96,8087.28,0.02,1
25.0079,0.6203,60.0,537.14,1915.85,7896.78,0.02,3
42.0041,0.84,100.0,549.99,2212.55,8129.85,0.02,3
35.0079,0.8414,100.0,556.0,2222.91,8064.78,0.02,1
20.0008,0.7,100.0,607.44,2324.03,8056.05,0.03,0
24.9982,0.62,60.0,537.22,1915.1,7866.66,0.02,2
10.0057,0.25,100.0,605.16,2318.97,8111.31,0.03,1
20.0061,0.7,100.0,606.91,2324.03,8069.07,0.02,1
20.0047,0.7,100.0,607.84,2323.97,8057.76,0.03,2
25.0054,0.62,60.0,537.01,1915.41,7874.84,0.02,1
42.0053,0.8408,100.0,550.28,2211.75,8084.1,0.02,3
34.9996,0.84,100.0,556.43,2222.78,8056.28,0.02,3
0.0004,0.0019,100.0,643.03,2388.12,8188.74,0.03,3
10.0074,0.2517,100.0,605.62,2319.16,8121.21,0.03,3
20.0049,0.7,100.0,608.75,2324.09,8060.15,0.03,3
34.9991,0.84,100.0,556.23,2223.1,8068.64,0.02,3
42.0061,0.8406,100.0,550.15,2211.7,8079.34,0.02,1
42.0003,0.84,100.0,549.51,2212.1,8097.63,0.02,0
41.9999,0.8415,100.0,549.98,2211.88,8086.58,0.02,1
34.9987,0.84,100.0,555.09,2222.97,8064.8,0.02,1
34.999,0.8407,100.0,555.66,2222.66,8048.99,0.02,3
25.0029,0.6211,60.0,537.08,1915.59,7881.64,0.02,0
25.0036,0.6207,60.0,537.2,1915.7,7887.6,0.02,2
20.0069,0.7,100.0,608.25,2324.09,8048.84,0.03,3
41.9992,0.8418,100.0,549.55,2212.15,8101.33,0.02,2
0.0018,0.0,100.0,642.29,2388.01,8148.66,0.03,1
19.998,0.7003,100.0,607.79,2323.96,8055.63,0.02,1
10.0007,0.2516,100.0,605.45,2319.01,8135.36,0.03,2
0.0002,0.0006,100.0,642.61,2388.07,8144.28,0.03,1
20.008,0.7012,100.0,607.25,2324.12,8077.37,0.03,2
42.0017,0.84,100.0,549.52,2212.01,8084.79,0.02,1
42.0014,0.84,100.0,549.49,2212.03,8088.45,0.02,0
42.0065,0.8417,100.0,549.89,2211.77,8079.68,0.02,1
35.0064,0.84,100.0,556.19,2223.35,8092.59,0.02,2
42.0059,0.84,100.0,549.24,2212.0,8092.58,0.02,1
25.0015,0.6219,60.0,536.41,1915.3,7867.87,0.02,2
35.0078,0.841,100.0,555.07,2222.98,8070.3,0.02,0
42.0064,0.8413,100.0,550.48,2213.47,8177.1,0.02,3
25.0076,0.62,60.0,537.28,1915.7,7894.26,0.02,1
41.9994,0.84,100.0,549.69,2211.94,8090.52,0.02,1
10.0007,0.25,100.0,605.19,2319.01,8135.2,0.03,1
35.0008,0.84,100.0,555.99,2223.15,8080.55,0.02,0
0.0023,0.0,100.0,641.9,2388.1,8136.98,0.03,0
42.0061,0.8402,100.0,549.77,2211.67,8071.19,0.02,2
0.0029,0.0007,100.0,642.8,2388.15,8138.98,0.03,2
41.9988,0.84,100.0,549.55,2212.16,8100.39,0.02,2
35.0056,0.84,100.0,556.46,2222.68,8052.32,0.02,3
10.0051,0.25,100.0,605.39,2319.05,8131.27,0.03,2
42.0001,0.84,100.0,549.44,2213.03,8154.11,0.02,3
42.0001,0.84,100.0,549.5,2211.82,8086.03,0.02,1
9.9994,0.2501,100.0,605.45,2319.16,8146.25,0.03,3
25.0009,0.6218,60.0,536.28,1915.37,7880.22,0.02,1
41.9989,0.8404,100.0,550.57,2211.67,8078.68,0.02,2
25.0041,0.62,60.0,537.48,1917.37,7971.25,0.02,3
35.0022,0.8413,100.0,555.94,2222.95,8064.71,0.02,1
35.0057,0.84,100.0,556.51,2222.7,8055.32,0.02,1
25.0013,0.622,60.0,537.49,1915.29,7876.19,0.02,1
9.9995,0.25,100.0,605.4,2319.08,8177.05,0.03,3
0.0029,0.0015,100.0,642.85,2388.3,8125.92,0.03,3
35.0003,0.84,100.0,555.97,2222.93,8059.76,0.02,2
0.0027,0.0,100.0,642.14,2388.06,8141.49,0.03,1
20.0022,0.7005,100.0,608.32,2324.2,8082.6,0.03,2
34.998,0.84,100.0,556.47,2224.07,8124.57,0.02,3
20.0038,0.7,100.0,607.77,2323.97,8045.59,0.02,2
0.003,0.0009,100.0,643.16,2388.2,8134.27,0.03,2
42.003,0.84,100.0,549.88,2212.35,8109.76,0.02,1
41.9989,0.84,100.0,550.67,2211.64,8077.91,0.02,3
35.0051,0.84,100.0,555.7,2222.68,8059.4,0.02,2
34.9991,0.84,100.0,555.9,2222.94,8063.85,0.02,2
34.9992,0.84,100.0,556.67,2223.24,8074.13,0.02,3
20.0013,0.7,100.0,608.47,2324.1,8047.36,0.03,3
42.0027,0.8413,100.0,549.44,2211.9,8087.86,0.02,1
42.0049,0.84,100.0,549.47,2211.69,8073.18,0.02,3
25.0076,0.62,60.0,536.87,1915.26,7871.33,0.02,1
35.006,0.84,100.0,556.01,2222.99,8068.41,0.02,2
20.0065,0.7,100.0,607.17,2323.95,8053.93,0.02,1
19.9997,0.7,100.0,608.12,2324.37,8110.1,0.03,2
19.9986,0.7,100.0,607.22,2323.92,8061.06,0.02,1
25.0079,0.6214,60.0,536.46,1915.53,7885.6,0.02,2
25.0001,0.62,60.0,537.16,1916.55,7930.36,0.02,3
20.0018,0.7,100.0,607.82,2324.16,8081.46,0.03,2
42.0068,0.84,100.0,549.88,2211.84,8083.19,0.02,3
35.0053,0.8403,100.0,556.35,2223.15,8073.74,0.02,1
10.0001,0.2508,100.0,606.39,2319.22,8197.45,0.03,3
41.9986,0.8401,100.0,549.2,2212.12,8104.68,0.02,0
0.0018,0.0017,100.0,642.87,2388.07,8150.36,0.03,1
35.0027,0.8413,100.0,556.2,2222.9,8064.27,0.02,1
10.0063,0.2518,100.0,605.49,2319.04,8110.16,0.03,3
0.0022,0.0003,100.0,642.47,2388.05,8156.56,0.03,2
0.0019,0.0001,100.0,643.44,2388.27,8121.46,0.03,3
35.0077,0.8411,100.0,555.41,2222.79,8056.59,0.02,1
19.9991,0.7,100.0,607.43,2324.07,8082.6,0.02,1
9.9994,0.25,100.0,604.89,2318.92,8128.46,0.03,1
41.9997,0.842,100.0,549.82,2212.13,8107.37,0.02,2
35.0057,0.84,100.0,556.4,2224.12,8134.4,0.02,3
10.0004,0.2505,100.0,604.17,2318.93,8130.42,0.03,0
10.002,0.25,100.0,606.13,2319.08,8143.7,0.03,3
25.0058,0.62,60.0,536.26,1915.66,7883.16,0.02,1
25.0008,0.62,60.0,536.91,1915.56,7884.56,0.02,1
10.0013,0.25,100.0,605.79,2319.13,8132.82,0.03,2
10.0013,0.25,100.0,606.34,2319.16,8190.36,0.03,3
20.0004,0.7,100.0,607.3,2324.05,8066.52,0.02,1
0.0023,0.0006,100.0,642.55,2388.08,8154.8,0.03,2
25.0072,0.621,60.0,537.41,1915.38,7877.91,0.02,1
25.0,0.62,60.0,536.49,1915.4,7881.65,0.02,0
42.0037,0.84,100.0,550.35,2211.84,8082.43,0.02,3
25.0043,0.62,60.0,537.54,1914.88,7861.97,0.02,3
35.0024,0.84,100.0,555.68,2223.69,8108.45,0.02,2
19.9996,0.7,100.0,608.15,2324.31,8099.46,0.03,3
42.0027,0.8407,100.0,550.04,2212.29,8103.19,0.02,1
20.0075,0.7008,100.0,607.93,2324.02,8066.12,0.03,1
10.0079,0.25,100.0,605.38,2319.09,8161.2,0.03,2
0.0006,0.0018,100.0,643.25,2388.13,8130.06,0.03,2
42.0075,0.84,100.0,550.02,2212.33,8106.4,0.02,1
0.0011,0.0,100.0,642.16,2388.02,8151.78,0.03,1
42.0073,0.84,100.0,549.87,2211.96,8089.32,0.02,2
25.0022,0.6218,60.0,537.28,1915.41,7879.48,0.02,1
42.0078,0.84,100.0,549.07,2211.88,8082.61,0.02,2
10.0079,0.2501,100.0,605.56,2319.1,8139.0,0.03,2
34.9988,0.8418,100.0,555.91,2222.95,8065.54,0.02,3
0.0015,0.0014,100.0,643.88,2388.15,8239.99,0.03,3
10.0024,0.25,100.0,605.38,2318.99,8163.29,0.03,2
10.0058,0.25,100.0,605.13,2319.16,8147.08,0.03,3
0.0012,0.0018,100.0,642.26,2388.09,8156.69,0.03,1
42.0053,0.8407,100.0,549.43,2212.23,8104.14,0.02,0
35.0016,0.84,100.0,555.75,2222.91,8065.58,0.02,1
20.0047,0.7015,100.0,607.75,2324.11,8085.78,0.02,1
10.0043,0.25,100.0,605.41,2318.96,8130.59,0.03,1
25.0064,0.62,60.0,536.92,1915.23,7870.78,0.02,3
20.0049,0.7012,100.0,608.34,2324.1,8053.3,0.03,3
24.9997,0.6218,60.0,537.97,1915.36,7880.41,0.02,3
35.0051,0.8416,100.0,555.69,2223.25,8078.34,0.02,2
0.002,0.0002,100.0,641.98,2388.09,8151.35,0.03,1
25.0013,0.6212,60.0,537.04,1915.51,7886.57,0.02,1
25.0034,0.62,60.0,537.3,1915.5,7885.7,0.02,2
24.998,0.62,60.0,537.15,1915.61,7883.72,0.02,1
19.9995,0.7004,100.0,607.79,2323.95,8059.65,0.02,0
