Age,Income,Credit Score,Loan Amount,Loan Term,Interest Rate,Employment Length,Home Ownership,Marital Status,Dependents
28,94093.7295591448,516,26997.493215426657,38,11.943139105043391,13,1,2,2
42,54123.133658998486,527,34946.3073737629,25,14.095357480132837,16,1,2,2
40,77865.44642592926,556,23191.19169512932,41,15.902326175746644,18,1,2,3
50,83731.52901024869,619,17961.276375982212,40,10.754923968423256,14,1,2,3
38,70425.491089383,557,20553.47446896472,43,16.277415348321938,16,1,2,2
35,84953.89610351602,624,28698.30169112073,35,11.973482820426389,20,1,2,3
38,90132.43510137296,633,19757.701621059747,38,17.90915841518874,25,1,2,2
36,76717.58993371352,473,27179.917998904493,29,16.397621189092614,7,1,1,3
37,74280.43592521167,667,14402.975207027128,44,10.320708546691538,10,1,3,2
47,106987.7224627186,442,28782.369936048588,49,13.26464559501036,34,1,2,3
43,92216.6880499433,455,25004.27192417345,38,17.55732599867799,18,1,2,2
37,90759.22249859336,540,37683.40780439301,46,15.672491991989691,28,1,1,3
28,119841.57884252325,656,35120.7091430026,24,16.879934254213694,23,1,2,3
48,67994.28974008487,545,24284.4265461434,32,13.89857843819577,11,1,2,2
32,83141.00227829788,688,36496.44721038382,26,17.476256648971187,22,1,2,2
49,109228.32924668016,653,20954.80262072491,41,12.287206766140445,23,1,2,2
35,54369.263158791626,640,26550.511569240003,45,13.474401392316892,18,1,2,2
47,97828.1836161832,556,29309.704762387963,38,14.51474101088557,27,0,2,2
44,120990.6807510002,631,16667.202437637046,42,13.187375538990748,15,0,2,2
40,88099.71608968332,588,23591.42838625051,39,11.877585907559103,17,1,2,3
40,93510.53444483342,503,25796.3236873076,48,16.71631056240019,22,1,2,3
38,76729.13602947982,475,29251.61934824673,48,11.484999599149225,24,1,2,3
38,55960.87775362638,589,14981.456551603194,29,13.06172352708629,14,1,2,2
40,86763.89612145942,580,12102.426299683271,38,14.361875394075998,10,1,2,4
51,95224.7454035023,596,16042.225918713091,44,13.470920828771966,22,1,2,2
44,59663.30474645557,556,27481.70930447689,36,17.25037262768383,16,1,1,3
47,52005.97636540266,490,30898.06588327202,40,15.488948493836173,22,1,1,3
45,49799.59485954563,521,32845.50139449982,31,12.936295546611255,8,1,2,3
44,52836.6654802654,700,30111.716388015517,21,10.794904835245337,25,1,2,3
49,73174.35112526985,515,30450.214123637288,37,14.824484181951018,25,0,2,3
38,40292.67760758556,565,6578.347010038319,50,11.266028601445754,20,1,3,3
41,81989.75160067335,543,25527.567639662368,37,14.384177157667658,22,1,2,3
37,88621.88118297936,551,29301.081911593188,41,14.265207911085907,30,1,1,2
23,95338.53374372586,628,24199.39337757333,37,11.496368922001835,19,1,1,3
33,88626.60102806598,501,25012.030830497803,42,10.340792395007725,21,2,1,3
49,103726.51964962044,688,24326.616177730342,29,14.567763895456975,17,1,2,3
40,62209.46918306268,470,26374.08876107072,35,15.178393169649496,9,0,2,3
37,73050.344613902,639,29449.88597563365,24,4.000465525826595,16,1,2,4
45,82889.19167068986,655,17149.45706776518,33,8.28644137846006,5,1,2,2
50,88493.09398705335,553,15403.046229312353,37,17.454305016807886,16,1,2,3
51,90557.0170161825,614,13077.808282399195,37,13.679151180228894,19,1,1,2
38,72156.19744152945,634,18399.220269403915,26,14.557777122923897,19,1,1,3
41,72126.51793808166,567,35328.36745443801,37,15.610240322796198,25,1,0,2
45,94798.1926153181,654,13370.911107839009,27,16.905993288512988,17,1,1,2
39,69085.84124717425,643,10712.461251465986,49,11.113007999500116,18,1,2,2
42,83929.04223372991,638,28303.571708967196,22,13.837647681120664,23,1,2,3
40,47650.97100608316,643,19624.921889210305,54,11.37320649949832,13,1,2,2
32,122609.26405353614,561,31101.518024766843,23,14.010216325688347,16,1,2,4
40,92566.7524983812,652,17801.408990173415,33,13.376327157938924,7,1,2,2
34,97956.46922880584,667,35591.33389560396,36,12.26520958966539,19,1,1,2
45,85248.37180640012,672,22841.064173095543,37,9.248559420467515,19,1,2,3
51,49349.16351838146,642,16746.327120243055,44,10.33249175377754,17,1,2,2
47,110870.91755795524,621,21311.185741545098,40,20.034141385467997,19,1,1,4
44,71618.12410515215,520,23772.887880021048,26,15.350843413193514,8,1,1,3
56,108184.08262131715,480,30965.263505817795,44,17.31110288570827,25,1,2,4
39,122036.6761958448,622,31044.582516745664,33,17.135085717164927,6,1,1,1
35,92687.8888951946,533,28651.29112048259,40,11.839375597556312,27,1,2,3
44,102889.0334623747,535,20641.23601969968,42,19.01077655068961,15,1,1,2
47,101136.40245545164,569,25931.49760503943,37,14.589258195886986,21,0,2,2
38,70753.85181967645,550,29327.354420639727,34,11.46513469050725,26,1,2,3
33,38921.71529094371,562,33896.74495141527,25,15.796207477964538,13,1,2,4
40,79775.15418421324,694,27263.162376753386,36,10.132213326906331,17,1,2,3
31,91069.78924896604,629,25545.445933800365,42,16.27796275069674,19,1,2,2
52,96080.41350820984,667,13259.611320328466,39,10.4752945977237,19,1,2,2
45,62449.28473559592,717,27979.6155586147,42,14.84300242379272,11,1,1,1
37,83265.20300953694,607,29143.42114248315,36,16.245364480027742,24,1,1,2
40,78411.72964464295,502,28995.86215495876,37,11.702419993384776,26,1,2,4
41,137739.34790216852,567,20960.453343467703,35,13.287332796693768,14,1,1,4
46,64026.43879738346,482,24139.855357158543,28,13.463252571627724,6,1,2,3
34,60262.37119366689,668,28021.507563855637,27,16.143456262019452,16,1,2,3
37,92497.21746143771,449,30008.00620970209,47,16.88733887546004,22,1,2,1
57,100717.65734741912,571,14667.098943652582,35,19.8715967799419,19,0,2,3
43,90322.3315831276,525,22740.76483449571,37,17.01216986546994,18,1,2,2
38,131987.106141862,595,32922.674885121975,37,14.23884637753124,14,1,2,3
54,100232.5141429796,480,25246.93586757348,48,16.64232385464271,27,1,2,3
53,41607.85404963611,481,32812.10875492303,14,12.734289487296664,12,1,1,3
50,47264.7814746919,596,29787.844123088,18,11.129484701212444,19,1,2,2
39,44381.24223756051,581,16569.27733734176,38,13.86291287693415,15,1,2,3
49,93468.77809329756,407,36143.32977128228,40,15.900467458828594,22,0,1,2
40,72039.8652470597,540,25517.4090206136,41,15.678940580613167,18,1,1,3
47,103834.04101941672,606,23858.04185214259,26,14.41151040676726,22,1,2,2
50,98216.5246610916,663,21572.23146119853,39,13.513858518263357,18,1,2,3
44,70290.08979211203,528,29972.092486635695,35,14.605749045787672,23,1,1,3
37,111364.26751331837,526,28149.848749629036,24,12.838719119290596,9,1,2,3
49,70928.75490137607,544,20133.908193748688,38,18.238565329208846,20,1,2,3
38,111620.48995226902,549,25013.249501559883,42,11.591598160587091,15,1,2,3
25,106892.2081456054,737,36710.74895643908,38,13.684577854529708,17,1,2,2
42,67973.72548423884,544,20295.779038932527,30,13.352747256111927,9,1,2,3
39,93628.41384603972,492,34935.11726819919,50,13.531119128690388,26,1,1,3
52,45539.17786816093,683,11769.143565369504,32,15.38073286938939,15,1,1,2
49,67270.89103700382,511,33870.65614205637,31,13.958197199176036,17,1,2,2
35,73493.12414075196,554,27575.979566298432,46,15.64582977764139,15,1,1,3
46,93331.42382357264,548,22113.25320757236,50,13.7340808314687,21,1,1,2
45,108582.0786056573,572,25886.84374139972,32,12.261160122849828,24,0,2,3
41,100401.09897642664,614,19848.52391712569,42,15.755792063072471,20,1,2,3
47,58201.47650393406,658,21489.14425981275,36,13.81575379317918,20,1,2,3
43,121501.70896474062,523,22400.232996220275,29,14.794014257298793,16,1,1,4
42,76041.29047717861,619,14940.013334123558,30,17.53437097068001,16,1,2,2
35,110577.62548683037,612,26088.05054469988,46,15.98802307867682,12,1,2,3
39,93952.46112448964,516,37916.89488471099,45,13.815598702000557,25,1,1,3
42,80551.92960393112,555,24175.108972583686,33,17.64927227312871,18,1,2,3
36,82564.20527718768,696,34143.7469755727,30,11.058438622316777,15,1,2,3
39,82056.3347526101,489,17243.030897815937,47,14.423902002858595,13,1,2,3
45,76109.39261081228,531,15427.475900673307,43,12.517912298038237,24,1,2,3
33,50867.9312504137,584,25788.46854205355,30,12.969810147886928,20,1,1,3
49,82213.24693724429,581,20544.91693434553,37,16.783775011631576,20,1,2,2
37,70041.77147175011,486,27726.05382081193,38,16.498134911020113,9,0,2,4
46,134104.3727236376,490,19910.396275630632,34,17.44633455335159,15,1,1,2
38,62135.04168019796,476,12764.028481558957,37,13.82360115777738,16,1,2,3
47,76494.8146563394,580,17905.925616216984,47,14.433246775120647,14,1,1,1
45,79678.25188318081,575,29705.839316220103,42,14.697778558801122,20,1,1,2
38,86310.1602829148,539,25338.54907719817,27,17.579696561108197,19,1,2,2
51,95886.79701725148,572,18559.39973545238,27,12.97317723769178,13,1,2,3
45,92099.08719324788,619,15183.46611839687,27,9.440463824231344,8,1,3,3
45,78700.85505483541,428,39157.09403944624,39,12.590282547135896,9,1,1,2
47,78569.03778656753,459,32160.5358797578,32,16.185769028110947,19,1,1,2
37,95337.8297096154,540,22335.817693746158,47,14.021569547604155,23,1,2,3
34,86037.35444196299,578,25324.357431863933,35,15.389906259760908,29,1,1,4
36,103540.29741269888,557,19761.313818422725,43,19.54905789980893,18,1,2,3
53,123071.16758580292,416,38907.95657392247,56,16.207497071180992,33,1,2,4
52,96260.87283508336,526,25516.903728111425,38,16.226067344497544,26,0,1,3
48,90146.92650132602,611,21159.273571021007,29,14.47449751946878,19,1,2,3
37,87993.24893910238,505,24151.823754314777,35,16.620227819116806,19,1,2,2
43,76952.07992662882,584,19867.586431452542,32,16.91076721291067,16,1,2,3
49,58070.60802117985,547,18424.422487201133,36,17.3259244868748,19,1,1,3
36,76686.27541838834,543,25836.599362378467,41,14.345844666426856,21,1,1,3
44,116390.9046631698,753,26756.34558631093,38,16.077130278993952,19,1,2,4
34,94313.71651280958,622,27085.92195999845,33,11.715687598857482,21,1,2,3
36,84104.01592093603,506,24370.737996776577,44,13.637363564158822,15,1,2,2
29,81751.94669074628,638,34134.429741970154,33,13.787605049538136,20,1,2,4
39,76694.81746977163,489,33424.2154994115,48,16.1732519675302,25,1,1,3
32,102711.37725541144,581,29233.94990546387,30,11.561332932458132,14,1,2,4
44,73441.98375736907,502,29776.723243107663,37,17.42898130609185,24,1,2,3
46,107071.76586004176,549,12300.39589638686,38,12.00222843494636,17,0,2,2
44,84198.61335540886,586,19346.81195851723,41,18.95948201799999,11,1,1,3
50,110852.89746553008,470,24499.57412651883,48,17.06622662469629,23,1,2,4
51,95349.15927366816,584,20365.861835507672,35,19.104218523752827,20,1,1,3
33,105740.42579982762,640,31608.321695957668,37,15.095495381315567,23,1,1,3
44,63303.92054880397,663,28340.97369755557,23,8.442211225392334,18,1,2,3
37,122758.30247019789,621,28981.13749129124,33,15.669202672015285,18,1,2,3
43,54734.84186988811,558,26946.196771743224,28,13.137097309844656,22,1,2,3
37,136096.14331623132,533,25920.1054807561,42,20.818022174060367,14,1,2,3
44,87904.99191619996,596,28465.56406701028,33,15.492321925665689,20,1,2,3
45,106579.14755161536,617,24130.371255881808,37,14.727331157335934,18,1,2,3
51,96511.05304011409,490,24965.047017202527,51,20.759845838108493,26,0,1,3
43,103879.67928274842,549,25273.901005463093,38,13.069381799817224,19,1,2,3
36,69936.884966502,587,25122.56832615233,38,15.831062666801264,15,1,1,3
42,53161.28157843726,518,30641.240906214465,42,15.7092148531077,22,1,1,3
38,96509.2772981215,574,26305.990613314578,36,15.256584231126078,9,1,2,2
46,65240.26132536107,546,27983.97066918669,39,17.332567009089495,16,1,1,3
43,96056.8003139035,543,29021.48819619116,31,20.21020255119285,27,1,1,3
48,75081.9250791305,511,28026.00668701528,36,14.75120310428548,15,1,2,2
41,63640.56064894075,627,23963.695319369697,31,14.497111584227016,19,1,2,3
41,79717.71367237158,494,23921.30217000877,34,17.93472759308932,19,1,2,2
49,55018.71193298765,548,19876.70058870465,41,15.26957662218728,13,1,1,2
40,82632.42771137552,551,13389.042254493748,48,10.739569169251048,20,1,2,2
31,96342.3827668501,473,36011.457306712044,52,14.1967743796901,31,2,1,4
29,83728.66406483276,556,34260.22541001222,37,9.170736083793944,30,1,2,2
48,101043.58233410607,500,21609.157838944524,36,16.051288632859283,16,1,2,2
30,74882.3377930185,537,28085.23973046696,37,11.13838976201323,26,1,1,3
39,104108.76631075652,735,29408.4351288027,46,15.150830835490476,17,1,2,3
35,114012.53452846136,540,23016.065348280703,36,14.77750716288401,20,1,1,3
46,89598.54806326776,623,25676.36714944045,39,13.913129242445654,19,1,2,2
45,102743.80826896457,580,23276.229156719157,27,13.061101417763275,20,1,2,4
36,106777.37326427308,573,22348.40761298666,46,12.815200872284835,11,1,2,2
41,81608.50272957532,584,21392.800108355816,39,13.17887199040524,18,1,2,2
40,89272.85992541596,591,18452.067667081195,35,17.94222502972924,19,1,2,1
37,110821.68449271908,568,18842.70103411864,38,18.892266778652328,17,1,2,2
45,96770.5023928029,601,18352.805096464017,31,14.265457104644732,17,1,2,1
49,67740.38476762582,515,32992.31987085987,42,18.452959187214688,25,1,1,4
53,87515.07090515607,461,30030.12462829767,24,16.828255277007784,28,1,1,2
60,51007.41593171933,479,22429.883429924867,39,20.70589981617833,16,0,1,4
47,80336.57485484055,690,23511.3917499569,49,13.572435576377543,24,1,1,2
44,66720.52432263392,567,30323.157836169517,33,15.29682245218012,22,1,2,2
47,81132.47895412098,536,24794.503735205748,46,18.460445742932706,18,1,1,3
49,110969.8575156292,576,25862.455244813584,39,16.80536745613592,22,1,1,2
42,83283.5942698345,457,21410.80792454171,31,18.456274658314463,12,1,1,2
43,79286.68155858926,640,26355.226741452272,22,12.969984681901671,18,1,2,4
56,38016.98399297452,425,41135.845055012,20,10.782183301104304,10,0,1,3
27,110475.56608149302,548,30256.28564885525,37,15.264988686970286,16,1,2,3
37,81018.74734310278,581,25709.85785830457,39,16.660144550037614,18,1,1,4
41,103187.07938713615,727,29220.24282397391,38,11.861157441179468,18,1,2,2
50,87258.97042543907,705,13430.69382188414,37,12.853185990114314,10,1,2,2
39,43561.52745983703,522,13339.331909527316,34,15.42007510462328,10,1,2,3
51,84154.58535006865,508,25527.046787587147,41,15.1261411767837,24,1,2,4
50,119138.55580628918,617,18507.87774170333,26,13.613065168885038,11,1,2,3
34,100110.38828213984,590,27589.073210431736,45,14.941717187650491,24,1,1,2
40,115687.57001159809,466,17032.655022335824,35,11.940439160878723,11,1,1,3
37,114224.73776109454,463,18854.740569142832,42,14.345413015836291,16,1,1,3
40,108536.12908588447,525,30408.625150738884,39,17.69731621801388,25,1,1,2
40,90692.96202717123,548,37848.6810675968,51,17.453441877076788,20,1,0,3
43,94173.30032366257,481,30696.281247140167,34,16.1752510280393,17,0,1,3
43,76301.32040359743,591,26099.242284134387,35,13.644951729657617,9,1,2,3
41,75747.81900539387,561,21026.008906129588,38,14.453363760297105,20,1,2,3
45,91306.01559928709,595,17075.075458921463,33,15.101359604318525,16,1,2,2
49,80778.13986123713,571,10157.789291246378,39,11.392905957527578,14,1,2,2
36,81883.17871169964,587,27020.66401296264,35,15.955389156443404,17,1,2,2
42,103518.40859403888,491,26477.92861867927,47,15.558060061043856,25,1,2,4
39,82245.24019654674,743,23714.94033945408,53,10.421456614029868,18,1,1,2
41,84088.9472617545,550,24451.154918377422,30,13.136034517193524,6,1,2,3
48,81242.82179778555,654,26410.019886915707,34,17.154234634439533,19,1,1,2
36,81024.71086321695,522,30323.5370148311,40,12.970124681252573,32,1,1,3
38,84960.66603052549,607,23175.074769076124,34,16.3170801633757,18,1,2,2
31,100869.72513133124,753,36168.54017005207,40,9.539653588270337,17,1,2,2
36,79833.23184116275,588,24739.46162746013,35,15.457718870788062,8,1,2,3
43,112702.1160605596,617,20330.9469614211,32,12.938506112605896,15,1,2,4
44,98593.7969284812,433,18789.92118144881,45,19.385836477408667,9,1,1,3
45,73889.14944077827,596,21146.763854619243,44,10.978597404969069,14,1,2,3
38,99815.3483327586,510,27956.98491028753,46,13.442918642701905,13,1,2,3
38,101395.83806552982,551,21620.340324844656,43,16.069496220926396,19,1,2,3
44,80017.41649076898,628,26428.9587718542,38,14.665671661087403,17,1,2,2
34,98566.7691426676,663,36117.41083463474,12,9.88592137776935,16,1,2,3
43,93869.7408778944,683,20480.9606908079,43,8.52980125013599,11,1,2,3
39,98327.76773716084,627,37803.39282710089,33,12.848049192227425,17,1,1,3
45,71584.3747980527,730,20343.38372136727,41,12.773500849553155,13,1,1,2
53,107429.91234221116,589,23762.347413500556,40,19.57674800693626,19,1,2,3
42,91883.6333123546,699,14730.130670220067,37,7.0443779520231065,14,0,3,3
36,101456.89758071362,517,19172.93445859942,34,11.386919642221027,11,1,2,3
43,85927.00376167131,666,28358.16493394937,48,13.638723166674897,20,1,2,2
43,102903.89550278372,543,28455.33807176897,44,15.760259198377302,20,1,2,4
43,71102.1141732751,419,24498.56006461123,30,18.828138214415382,15,1,1,3
57,54110.22085715611,661,26635.147165231985,26,11.60629639564031,20,1,1,3
39,103124.96617171256,743,35916.80242313747,26,12.78454710492356,21,1,2,3
49,68057.36617129992,526,35913.99391028113,28,13.215259215287022,18,1,1,3
37,62030.6164341046,675,32239.034282101347,42,18.37426548677934,15,1,1,1
43,110454.0710539793,618,30277.59990976479,30,14.112390073661944,4,1,1,2
34,81885.27179301444,673,22850.127427240463,32,17.09177504186973,14,1,2,3
48,89682.93074444898,568,21814.33163142761,29,15.32899708084732,18,1,2,1
35,88555.39547380662,535,23374.69722518484,41,18.71096799054564,25,1,3,2
44,102344.35521072848,522,23772.86436053549,42,13.42428002006632,22,1,2,3
39,112890.50751855529,639,20582.57689149949,33,14.77763570491113,20,1,2,4
42,93602.0267028653,545,32000.366361332464,46,18.714677376955805,18,1,0,4
42,113656.11731656145,498,16918.278680384545,40,12.82298335153222,14,1,2,3
51,60393.01735153345,451,41842.58770104034,30,12.199910855665658,14,1,1,2
42,91141.95539616252,582,21877.070134723894,37,16.835446321974512,14,1,2,2
40,70603.53600810509,729,23362.71084959233,32,13.553737881694865,17,1,3,2
32,74083.63785658893,693,35608.09166205168,35,13.679303414220415,17,1,2,2
36,68532.92383340842,578,38264.59956796771,32,15.50786052118662,24,1,0,3
48,92683.56039852215,557,32666.30516668605,40,14.989453207674188,20,1,2,3
30,79602.18416530163,584,31092.24678446173,26,7.604904791522431,20,1,1,3
31,73144.35287581911,754,31322.99509998621,36,3.5,21,1,2,3
50,90323.06815463632,585,15804.665704191544,38,13.28339161066144,18,1,2,2
49,67897.49560448033,460,37615.49952163314,45,14.600875472685942,27,1,1,3
42,80763.53416487323,722,17847.547911183647,26,8.225202326474047,27,1,2,5
43,80851.73088139431,421,35568.46670937685,43,10.205638646432083,37,1,2,3
37,72666.19405701838,621,27318.855480837712,42,13.388241896334003,6,1,2,3
40,99482.3331901302,596,22604.833704662637,29,8.463559555749686,23,1,1,3
58,78323.85199432302,475,30054.51294959119,17,14.175189799598783,26,1,1,2
52,70992.9698459623,381,36510.78154721963,36,14.042630816277496,16,1,2,2
51,46200.99527546481,511,23831.87341788625,34,14.774495779885068,19,0,2,3
39,81841.21250169283,647,20557.184123334908,33,16.91699410433504,12,1,1,2
48,86054.79144173715,615,21144.112267555254,24,12.99527781001723,15,1,2,2
44,65351.89768701614,563,19457.92859489953,37,15.280603130865432,17,1,3,3
40,78927.29716928779,523,30003.823860711385,31,15.66725284129867,20,1,2,2
45,48384.79302545414,575,15048.709309785789,37,14.587563408580628,14,1,2,2
44,69182.62732366697,638,26216.04584269661,31,14.112117773406537,13,1,2,3
44,71250.3779740137,657,18292.69549437636,32,20.93066223237205,12,1,1,3
38,65165.89815520675,573,30056.85114265497,20,5.019139240945822,12,1,2,4
34,74150.12367973241,623,26406.96911561552,42,12.317590956899794,13,1,2,2
42,36561.94629003974,620,11239.301628923751,30,10.89762305611439,4,1,2,3
32,87721.33808768442,586,32375.960990615436,40,13.19006278408506,24,1,1,3
36,78525.21354596934,664,23493.86496163093,28,13.668326404433152,12,1,2,3
43,86012.37375560594,563,32292.30151237449,29,14.718248212795856,26,1,2,2
38,94750.52825668005,634,24971.27543845737,43,9.122025155725716,13,1,2,3
32,73472.61226541354,660,30966.49088541865,34,6.527357636358575,18,1,2,3
46,104717.04013770988,452,25667.380998127846,23,17.89013991564069,16,1,1,2
45,34989.14380011565,471,30986.299217972337,45,17.226541828383496,23,1,1,3
56,74070.52673562555,634,9226.103286060845,42,15.25262486051475,17,1,1,2
29,87828.31067012195,611,31983.44890284023,37,13.285948038065431,22,1,1,2
52,69569.18179503691,536,31032.28694141097,33,14.419455584106714,18,1,2,2
36,108622.0895041092,492,24679.885764039507,37,13.69590109489968,15,1,1,3
45,59778.74287467184,416,36265.8724611715,31,13.394084876112938,11,0,2,3
48,108518.4566021576,484,18653.715120272496,44,10.859483448835055,23,1,2,3
61,46710.73570497068,428,22097.76194303372,39,19.61204751942549,26,0,1,4
46,74550.27875586838,340,40615.16640968141,35,15.99760633136159,16,0,1,3
37,134772.8641219547,714,24259.764030840823,35,9.789714304453849,21,1,1,4
42,101290.6688512105,566,27663.22465071504,40,16.209123143557548,17,1,1,3
40,71123.26539919159,438,29493.212591989457,27,18.92624638483142,19,1,1,3
41,97302.88784340012,529,35297.195345667955,45,12.954674306657653,24,1,1,2
36,100318.50783671928,584,27950.389026733865,33,16.840397958120914,23,1,1,3
46,70543.37469437666,563,25377.488443074097,34,15.473455390979202,20,1,1,3
42,100158.9459173518,578,4590.646141506607,42,19.87454111856664,10,1,2,3
41,80029.99326336914,461,43709.649644154015,46,12.119277776094076,34,1,1,4
53,87224.91593005539,576,34572.85148922169,26,13.610587957494394,21,1,1,1
50,73158.43325097433,498,28147.739120716145,20,13.595306471078125,13,1,1,2
42,125366.68258359608,498,20259.880022867896,40,10.074970628095858,20,1,2,3
50,95035.06573335256,534,26626.69117128253,46,21.817435993970022,16,1,1,5
32,67438.05887429284,495,35154.57686441448,34,15.784249587893544,16,0,2,3
46,98917.06552412538,561,23219.823454853537,32,13.521362540027742,18,1,2,4
54,48929.80018962277,629,11024.619454612914,37,10.72415633536401,18,1,2,3
36,61981.435671059015,766,25403.13177090637,46,13.309921905383163,20,1,2,2
32,65840.55857316419,690,32014.47653875847,23,4.56763899308724,20,1,2,4
32,97431.9116727511,542,20171.68437106045,41,19.83546431129695,21,1,2,2
46,77904.62910278726,605,4041.722252171865,39,13.764763330013444,13,1,2,2
35,52916.818167438745,732,25621.55328141277,24,11.973962641502863,13,1,3,3
37,99753.35502803736,645,27172.00854749576,33,15.397149689137049,16,1,2,3
37,82455.79280510933,625,18784.870515363546,33,17.769663340429055,15,1,1,3
48,85096.6856195473,667,25668.702033537964,33,14.311923201818468,20,1,2,3
48,64456.01717012479,300,37976.45082387373,33,13.898493246850776,8,0,1,2
50,57487.124897336864,341,39476.286264626215,28,13.502166332502629,15,0,1,2
36,78885.9896388809,531,31177.19541827558,38,15.936150145076784,15,1,2,2
40,121614.04902392902,513,21180.674389800268,21,12.47480861030829,19,1,1,3
41,101319.29762590535,603,19050.772637001915,19,13.869696855704351,8,0,2,3
46,59426.77621164754,506,14752.090135146176,30,15.097412580665956,9,1,2,3
70,84022.30334200215,569,13951.311611894716,36,25.0,20,0,1,3
34,91988.59350393216,563,28121.630954458014,32,14.389531779281896,22,1,1,3
26,106179.91706040828,594,32903.67501750296,47,13.335531977538798,23,2,1,2
40,100700.00944674228,604,26526.58444995299,43,14.91090790593161,15,1,2,2
47,86089.97565611811,531,26246.722758984637,36,14.559527950455331,26,1,2,3
39,47683.54562307528,629,14106.830700389832,46,12.899646519634748,16,1,2,2
34,106776.13411774024,521,22140.867629159235,27,12.180119181758736,21,1,1,3
37,101433.54679085252,769,30071.486537396133,38,12.758901697866088,21,1,2,3
36,82124.48741479928,597,26596.247736789766,32,10.989925360901388,20,1,2,3
36,84198.27507562577,555,15780.559615509026,49,11.0316049414341,16,1,3,3
29,99116.29059665398,510,37167.10738963273,36,17.53979982940634,13,1,2,3
36,106192.6142414226,555,18068.755654529792,42,20.8944155235779,26,1,2,2
32,77579.6201139919,569,25781.532790849647,44,12.067357396433833,11,1,3,3
52,121097.77597120254,676,14682.845981671217,31,18.656692000854104,24,1,2,4
50,86590.49390961512,574,35821.99367943182,31,13.88464302014007,20,1,1,2
28,92749.65393406044,639,38635.204461770096,39,19.50861479779573,14,1,1,2
30,121751.0970608924,656,31750.22348912789,38,15.713014164778496,13,1,2,3
46,82349.56060509897,488,28604.458826604947,49,18.349402751910706,20,1,1,4
30,120723.22814795836,615,33858.58377437019,34,14.805305039587632,12,1,2,3
33,95323.66723555644,493,22443.43886612217,40,20.33665068405833,22,1,2,2
37,106499.66496265128,528,33028.840521082304,35,14.871934008787456,11,1,2,2
52,96996.26273882308,445,34051.409789629775,48,14.911850872249868,31,0,2,3
46,134690.2505969461,604,16658.757191360066,46,7.0449220932538825,28,0,2,3
39,62739.45088114002,720,33141.75515502857,46,20.44197253146943,18,1,0,0
48,91333.12806729085,609,13705.364994679683,37,12.407582600744169,18,1,2,2
43,102025.86389781351,441,30723.605291782835,52,14.077459548497808,28,1,2,5
39,53467.31533204889,578,32395.431733184578,31,14.068559653600785,29,1,1,2
40,107655.67775352864,634,25413.26780082292,37,15.05862740425184,17,1,2,3
39,91639.13345910204,662,27588.154758237182,36,14.33776954447358,24,1,1,3
36,65811.39585700646,693,30364.07675660553,29,11.749120040498113,12,1,2,2
50,114608.14241173556,632,12522.318183627704,44,22.231437362188856,9,1,2,3
50,76715.39398781047,628,15120.981756822752,38,13.00697788767178,19,1,2,2
34,103090.58803625718,748,19986.496676102564,33,13.386343978533688,7,2,2,1
41,26904.796099333977,738,9982.773844898978,41,16.57379474837536,6,1,2,0
35,55101.97101587991,381,41390.41767020423,38,16.69690585726332,10,0,1,4
45,72496.22516726932,543,23874.016178916947,40,16.179327213950103,20,1,2,3
37,84537.15588003582,757,25105.549572087177,39,12.112534523608463,26,1,2,3
43,55468.41566302424,585,17925.455703279837,36,10.424975383193962,7,1,2,3
34,107043.67431399685,631,28992.845803479748,32,19.116825315502567,21,1,2,3
48,100898.8820700186,604,21027.74850873016,38,14.804208369636244,17,1,2,2
41,57931.52085294521,593,12677.457094422129,36,16.757733119504454,8,1,1,3
40,103409.09387732897,680,20206.429880280422,42,16.63697226361605,14,1,2,3
49,75112.60043092293,526,27998.358978332417,39,15.614168013679723,17,1,2,3
40,88946.18966128706,646,23379.519569622,42,16.129378009108294,16,1,1,2
40,64539.68919795472,695,21748.965684628183,39,14.443376452295016,21,1,1,2
46,85896.5473009491,504,27180.220934374764,28,18.086165145435345,24,1,1,2
53,101843.63451899306,498,27502.33124727001,37,16.99638916819308,19,1,1,2
51,63151.207601604176,492,32675.50890789823,15,13.422918489160072,16,1,1,2
48,72672.4652692414,618,23650.225769233464,27,13.511469258720656,17,1,2,2
37,97180.72763777118,509,19359.85022696854,27,17.807359845629268,17,1,1,2
42,101284.0784785624,538,23892.516872358443,20,6.703762347254586,7,1,2,3
50,57324.22445373212,545,29204.37849050689,35,17.272152149024954,20,1,0,3
40,92527.54219357453,454,30637.576528691672,46,15.645298167893444,7,1,2,3
25,113037.59986703012,675,32009.309176909293,38,16.352769015920323,18,1,2,3
36,115017.16985622326,564,29483.107881130287,23,7.795820954562249,16,1,1,3
42,83861.53294048445,580,20529.64971550508,53,11.82891934740154,17,1,2,2
29,99222.96208411848,655,32155.511335854226,40,17.834553175493475,22,1,2,3
33,86525.6393995075,691,31123.35674710712,42,12.212965617281876,19,1,2,2
41,93834.9173469764,647,14949.771419290351,38,18.48838832462954,11,1,1,3
50,82429.46504928509,472,28304.326593090955,33,15.481430183825838,22,1,2,2
36,72729.46658187654,586,14640.596219959076,35,13.15316593065256,13,1,2,3
47,96704.8896325292,451,31073.882474090547,46,14.540206942645488,12,1,2,2
24,111338.66966231247,556,26872.525686468656,37,12.660141529821232,22,2,1,4
