LPC_outlet_temperature,HPC_outlet_temperature,LPT_outlet_temperature,Bypass_duct_pressure,HPC_outlet_pressure,Physical_fan_speed,Physical_core_speed,HPC_outlet_static_pressure,Fuel_flow_ratio,Corrected_fan_speed,Bypass_ratio,Bleed_enthalpy,HPT_cool_air_flow,LPT_cool_air_flow,Maintenance_Status
642.57,1575.77,1405.23,21.61,553.09,2388.12,9044.19,47.49,521.38,2388.08,8.4539,392,38.99,23.3806,0
641.78,1587.36,1401.62,21.61,554.73,2388.06,9066.57,47.37,522.09,2387.99,8.3653,391,38.98,23.3872,0
642.65,1597.2,1405.47,21.61,553.8,2388.18,9037.7,47.48,521.3,2388.16,8.4626,394,38.9,23.3868,0
642.44,1592.61,1406.87,21.61,554.13,2388.03,9066.0,47.38,521.29,2387.99,8.4109,392,38.8,23.3673,0
642.57,1589.26,1402.45,21.61,554.33,2388.08,9066.68,47.29,521.75,2388.02,8.4047,392,38.89,23.3105,0
642.48,1584.4,1402.19,21.61,553.74,2388.06,9059.75,47.33,521.7,2388.01,8.4451,393,38.78,23.3573,1
642.27,1592.66,1404.54,21.61,554.24,2388.09,9062.17,47.41,521.3,2388.14,8.4158,392,39.18,23.1574,0
643.47,1591.84,1417.93,21.61,553.02,2388.16,9066.68,47.8,520.51,2388.17,8.471,393,38.74,23.2702,1
641.93,1580.07,1398.66,21.61,554.15,2388.03,9064.54,47.18,522.21,2388.03,8.3984,392,39.07,23.4726,0
642.54,1587.39,1402.16,21.6,553.51,2387.99,9071.97,47.25,522.32,2388.04,8.4188,392,39.14,23.4397,0
642.56,1586.4,1411.81,21.61,553.42,2388.1,9067.29,47.59,521.67,2388.07,8.4384,393,38.89,23.3391,1
642.46,1590.6,1408.35,21.61,554.44,2388.02,9058.17,47.47,522.15,2388.08,8.4206,392,38.96,23.2839,1
642.43,1583.6,1408.51,21.61,554.6,2388.01,9073.53,47.33,522.54,2387.97,8.3721,393,38.9,23.4354,0
642.32,1581.55,1402.42,21.61,554.01,2388.05,9068.57,47.17,522.12,2388.02,8.4053,392,39.0,23.4542,1
642.79,1590.4,1408.13,21.61,553.61,2388.07,9062.42,47.63,521.6,2388.09,8.4529,393,38.8,23.271,1
642.41,1585.41,1405.3,21.61,553.62,2387.99,9079.76,47.53,521.62,2388.07,8.4307,391,38.85,23.3103,1
642.12,1593.96,1412.93,21.61,553.43,2388.13,9057.8,47.62,521.45,2388.12,8.4153,393,38.94,23.1656,0
642.84,1584.29,1408.55,21.61,553.49,2388.12,9068.06,47.51,521.26,2388.08,8.4242,394,38.82,23.2589,1
642.63,1587.61,1407.18,21.61,553.78,2388.14,9052.56,47.41,521.54,2388.12,8.4333,392,38.8,23.3443,1
643.21,1591.59,1405.0,21.61,554.33,2388.08,9067.03,47.35,521.57,2388.04,8.4335,393,38.89,23.2834,1
643.11,1590.34,1409.79,21.61,553.57,2388.22,9040.64,47.65,521.58,2388.16,8.4316,394,38.82,23.2955,0
642.78,1590.59,1405.01,21.61,553.35,2388.06,9053.31,47.66,520.77,2388.15,8.4473,394,38.8,23.332,0
642.01,1591.29,1400.0,21.61,553.86,2388.0,9073.84,47.33,522.35,2387.96,8.3754,389,38.97,23.3927,0
642.42,1592.83,1404.92,21.61,553.93,2388.05,9062.62,47.33,521.51,2388.07,8.4458,393,38.94,23.2989,0
642.3,1587.58,1404.53,21.61,553.62,2388.06,9063.23,47.21,521.82,2388.08,8.4003,393,38.94,23.3958,1
642.87,1587.16,1398.83,21.61,554.47,2387.98,9060.76,47.27,522.29,2387.97,8.3664,391,38.87,23.5228,0
642.21,1592.82,1405.31,21.61,554.2,2388.08,9064.25,47.15,522.56,2387.99,8.4177,391,39.1,23.3063,0
643.16,1587.08,1395.47,21.61,553.38,2388.09,9052.24,47.49,521.05,2388.11,8.4401,393,38.78,23.2933,0
642.82,1585.1,1401.73,21.61,553.42,2388.1,9053.93,47.29,521.27,2388.03,8.4528,392,38.69,23.2589,0
642.34,1592.09,1409.56,21.61,552.96,2388.17,9059.42,47.65,521.16,2388.16,8.457,394,38.83,23.3225,1
642.63,1586.42,1409.03,21.61,553.38,2388.05,9052.65,47.49,521.65,2388.08,8.4539,394,38.94,23.3454,0
642.58,1593.51,1406.64,21.61,553.47,2388.09,9053.68,47.5,521.37,2388.11,8.456,395,38.89,23.3301,0
642.1,1590.38,1400.42,21.61,555.08,2388.07,9070.85,47.31,522.09,2388.02,8.4191,393,39.07,23.4073,0
642.42,1585.25,1410.83,21.61,553.99,2387.99,9079.84,47.45,521.64,2388.04,8.3972,392,39.09,23.3098,0
642.06,1583.65,1396.34,21.61,554.91,2387.94,9073.32,46.99,521.85,2387.99,8.3695,392,38.92,23.5147,0
642.9,1579.37,1402.37,21.61,553.9,2388.12,9073.19,47.53,521.6,2388.07,8.43,393,38.84,23.3749,1
643.0,1593.96,1413.13,21.61,553.6,2388.06,9054.68,47.57,521.42,2388.11,8.4712,395,38.71,23.2949,1
642.51,1589.07,1404.27,21.61,553.74,2388.08,9063.64,47.42,521.64,2388.1,8.4227,394,38.69,23.3591,0
642.72,1585.79,1405.28,21.61,553.45,2388.08,9052.57,47.69,521.28,2388.11,8.4397,394,38.65,23.3387,1
642.22,1587.87,1392.83,21.61,554.18,2388.01,9066.73,47.25,522.58,2387.95,8.4097,390,39.0,23.4879,0
642.27,1585.81,1398.25,21.61,554.5,2388.04,9058.5,47.33,521.7,2388.08,8.3951,392,39.04,23.2809,0
642.22,1595.37,1401.92,21.61,553.21,2388.15,9058.25,47.71,520.74,2388.1,8.465,394,38.94,23.3366,0
642.8,1585.65,1403.98,21.6,554.31,2388.09,9085.11,47.54,521.24,2388.01,8.4211,392,38.79,23.3622,1
642.48,1590.91,1411.71,21.61,554.05,2388.1,9064.43,47.72,521.18,2388.12,8.4628,393,38.83,23.2535,0
642.38,1590.4,1406.92,21.61,552.78,2388.16,9041.15,47.39,520.98,2388.16,8.4119,393,38.76,23.2998,1
641.82,1585.45,1396.86,21.61,553.64,2388.1,9063.84,47.39,521.9,2388.09,8.4142,394,38.92,23.3615,0
642.65,1590.7,1410.57,21.61,552.33,2388.14,9056.13,47.69,520.61,2388.16,8.4577,393,38.83,23.1303,0
642.94,1587.96,1407.31,21.61,553.85,2388.08,9049.02,47.53,521.53,2388.08,8.4299,391,38.96,23.3027,0
642.53,1584.62,1408.9,21.61,553.2,2388.08,9066.9,47.44,521.9,2388.09,8.4254,394,38.88,23.3443,1
642.7,1590.5,1404.58,21.61,554.62,2388.05,9070.14,47.35,522.65,2388.07,8.4657,393,38.89,23.3491,0
642.39,1585.54,1398.11,21.61,554.08,2388.0,9061.27,47.32,521.82,2388.03,8.4529,392,38.91,23.3589,0
642.28,1588.93,1406.56,21.61,553.85,2388.17,9046.79,47.41,521.77,2388.09,8.4351,392,38.78,23.1949,0
641.84,1586.55,1392.5,21.61,554.77,2388.04,9052.01,47.09,522.38,2388.04,8.3925,391,38.87,23.3929,0
642.53,1585.65,1401.78,21.61,553.95,2388.01,9075.63,47.12,521.78,2388.03,8.4133,392,38.95,23.3417,0
643.36,1592.36,1414.99,21.61,553.3,2388.17,9056.58,47.76,520.93,2388.19,8.4751,394,38.49,23.2055,1
641.96,1589.53,1391.9,21.61,554.41,2388.05,9054.24,47.24,522.0,2388.03,8.3999,392,39.1,23.3709,0
643.24,1589.77,1414.96,21.61,552.79,2388.17,9048.65,47.89,521.04,2388.2,8.4235,392,38.85,23.2346,1
642.02,1589.95,1400.82,21.61,554.32,2388.0,9057.69,47.35,522.12,2388.02,8.4319,391,38.9,23.3708,0
643.16,1591.87,1411.17,21.61,553.61,2388.12,9052.57,47.64,521.37,2388.11,8.4663,393,38.67,23.2761,1
642.0,1588.75,1396.85,21.61,553.93,2387.98,9058.16,47.32,522.56,2388.01,8.3964,393,39.03,23.3964,0
642.38,1578.44,1412.53,21.61,553.0,2388.11,9061.67,47.49,521.37,2388.09,8.4497,394,38.8,23.2919,0
642.73,1591.65,1406.75,21.61,554.08,2388.08,9046.92,47.65,521.36,2388.13,8.4205,392,38.78,23.2883,0
642.08,1580.53,1397.51,21.61,554.78,2388.04,9058.98,47.28,522.47,2388.07,8.3805,392,39.0,23.4425,0
642.06,1583.94,1399.22,21.61,554.39,2388.05,9055.59,47.22,521.83,2388.07,8.4221,393,38.95,23.387,1
642.32,1584.92,1401.03,21.61,553.42,2388.1,9057.47,47.56,521.4,2388.03,8.4079,393,38.86,23.3947,0
642.33,1589.07,1402.94,21.61,555.05,2387.98,9062.04,47.21,522.44,2388.0,8.4105,391,39.22,23.3356,0
642.03,1584.97,1398.8,21.61,554.33,2388.05,9054.02,47.16,522.27,2388.04,8.4099,391,38.82,23.4753,0
642.78,1589.01,1404.71,21.61,553.67,2388.08,9064.69,47.53,521.56,2388.1,8.4274,393,38.8,23.2495,1
642.41,1582.81,1393.39,21.61,553.28,2388.09,9061.95,47.34,521.66,2388.06,8.4385,393,38.83,23.349,0
642.71,1590.54,1406.2,21.61,552.75,2388.1,9057.67,47.61,521.19,2388.16,8.4545,393,38.72,23.3879,1
642.83,1587.2,1414.55,21.61,553.22,2388.11,9051.47,47.49,521.44,2388.12,8.4447,393,38.89,23.29,0
642.7,1595.19,1411.76,21.61,553.9,2388.14,9063.52,47.61,521.59,2388.01,8.4243,393,38.64,23.2514,1
641.94,1580.59,1402.22,21.61,554.89,2388.06,9061.11,47.13,522.39,2387.99,8.3997,392,38.94,23.392,0
642.83,1594.13,1422.48,21.61,552.43,2388.22,9049.49,47.45,521.06,2388.15,8.4782,393,38.66,23.1629,0
642.45,1594.91,1408.38,21.61,553.25,2388.13,9040.01,47.58,521.43,2388.15,8.3994,391,38.87,23.2672,0
642.76,1603.11,1412.99,21.61,552.8,2388.12,9057.19,47.72,521.26,2388.09,8.4501,393,38.76,23.2608,1
641.98,1580.82,1397.0,21.61,555.54,2387.96,9062.02,47.09,522.98,2388.03,8.3884,392,39.22,23.4945,0
642.72,1590.75,1406.19,21.61,553.59,2388.07,9064.79,47.52,520.86,2388.12,8.4655,392,38.87,23.2412,0
642.66,1589.24,1396.51,21.61,553.46,2388.06,9056.93,47.49,521.82,2388.05,8.4529,393,38.79,23.2133,0
642.39,1586.35,1402.78,21.61,553.75,2388.08,9044.49,47.44,521.66,2388.07,8.4444,393,38.88,23.3129,0
642.99,1595.11,1410.59,21.61,552.35,2388.13,9067.72,47.55,521.49,2388.11,8.4741,394,38.91,23.2714,1
642.41,1583.78,1391.7,21.61,555.39,2387.99,9056.19,47.05,522.75,2387.98,8.3977,391,39.22,23.4739,0
642.9,1586.67,1412.14,21.61,553.47,2388.16,9058.23,47.47,520.75,2388.11,8.4603,394,38.73,23.3157,0
642.32,1588.49,1400.3,21.61,554.65,2388.01,9050.91,47.34,522.21,2388.1,8.412,390,38.89,23.3862,0
642.16,1585.9,1399.76,21.61,554.19,2388.05,9059.26,47.38,521.66,2388.07,8.3857,391,39.07,23.2942,0
642.17,1587.3,1402.94,21.61,552.76,2388.06,9058.4,47.63,521.53,2388.09,8.4374,396,38.89,23.1706,0
642.31,1586.48,1396.27,21.61,554.53,2388.05,9056.73,47.28,522.24,2388.07,8.3791,391,38.98,23.4806,0
642.29,1590.16,1402.64,21.61,553.64,2388.11,9051.22,47.56,520.97,2388.05,8.4153,393,38.97,23.2566,0
642.27,1584.35,1404.23,21.61,553.87,2388.07,9051.1,47.24,521.75,2387.99,8.4617,392,38.95,23.3556,0
642.19,1591.98,1409.02,21.61,554.09,2388.15,9045.83,47.45,521.52,2388.14,8.4323,391,39.0,23.3382,0
643.16,1592.65,1406.65,21.61,553.77,2388.14,9054.5,47.69,521.31,2388.13,8.407,392,38.76,23.3242,0
642.16,1585.47,1395.88,21.61,553.67,2388.01,9066.63,47.39,522.38,2388.03,8.4051,393,39.21,23.2644,0
642.47,1589.55,1407.19,21.61,553.65,2388.15,9046.94,47.58,521.06,2388.13,8.4465,393,38.67,23.2624,0
642.83,1596.05,1400.74,21.61,553.62,2388.06,9056.6,47.39,521.69,2388.03,8.4328,393,38.8,23.4523,1
642.63,1594.07,1413.66,21.61,552.72,2388.1,9049.85,47.64,521.38,2388.14,8.4431,393,38.73,23.2581,1
642.02,1592.15,1416.12,21.61,553.27,2388.17,9046.29,47.5,521.22,2388.09,8.458,393,38.74,23.2835,0
642.11,1583.18,1394.48,21.61,554.64,2388.03,9069.21,47.07,522.5,2387.94,8.398,392,38.99,23.311,0
641.95,1585.75,1399.4,21.61,553.66,2388.06,9048.35,47.34,521.28,2388.14,8.4223,393,38.81,23.3485,0
643.14,1582.25,1411.22,21.61,553.08,2388.16,9056.38,47.64,521.13,2388.04,8.4659,393,38.99,23.2428,0
642.15,1586.44,1399.53,21.61,554.73,2388.09,9064.56,47.24,522.22,2388.0,8.3978,390,38.91,23.4664,0
642.63,1596.99,1406.18,21.61,553.27,2388.07,9048.59,47.52,521.19,2388.12,8.4643,393,38.85,23.3123,1
642.61,1592.93,1412.04,21.61,553.49,2388.14,9068.85,47.45,521.7,2388.05,8.4441,394,38.86,23.3056,0
642.01,1590.53,1400.86,21.61,553.61,2388.02,9060.67,47.5,521.81,2388.08,8.4107,393,39.15,23.3811,0
642.37,1573.01,1400.24,21.61,554.34,2388.07,9069.41,47.39,521.89,2388.04,8.4193,393,39.04,23.3612,0
642.86,1592.34,1414.19,21.61,553.06,2388.19,9051.28,47.75,521.56,2388.16,8.4341,394,38.82,23.3279,1
642.32,1579.79,1399.32,21.61,554.39,2387.99,9062.71,47.16,522.72,2388.01,8.3988,390,38.94,23.3646,0
642.22,1586.24,1401.05,21.61,554.35,2388.03,9053.59,47.43,522.43,2388.02,8.4092,391,38.75,23.4848,0
642.04,1586.25,1403.62,21.61,555.16,2388.03,9046.49,47.23,522.2,2388.0,8.3972,391,38.86,23.4464,0
642.04,1585.91,1399.54,21.61,554.58,2388.03,9055.66,47.28,522.07,2387.97,8.4406,395,39.03,23.3824,0
642.78,1587.92,1399.83,21.61,554.76,2387.97,9063.85,47.34,522.03,2388.04,8.389,391,38.85,23.3983,0
642.04,1581.05,1390.8,21.61,554.37,2388.03,9058.03,47.04,522.26,2388.01,8.3806,392,38.99,23.4623,0
642.56,1588.37,1401.73,21.61,553.89,2388.08,9057.81,47.52,521.69,2388.09,8.4083,392,38.83,23.2969,0
642.37,1592.15,1401.04,21.61,553.95,2388.06,9048.37,47.46,521.7,2387.98,8.4145,391,38.95,23.4954,0
642.4,1583.85,1396.46,21.61,554.96,2388.04,9046.52,47.03,522.73,2388.0,8.3756,391,38.89,23.3447,0
642.41,1591.03,1400.94,21.61,553.44,2388.1,9056.84,47.64,520.91,2388.13,8.4468,393,39.02,23.326,0
642.6,1589.24,1401.33,21.61,554.16,2388.05,9060.87,47.07,522.68,2388.03,8.4018,392,38.92,23.4052,0
642.92,1593.78,1406.44,21.61,553.42,2388.13,9061.53,47.71,521.6,2388.07,8.4479,393,38.76,23.2507,0
642.52,1592.64,1405.69,21.61,552.88,2388.09,9050.17,47.44,521.75,2388.08,8.4834,394,38.9,23.2929,0
642.94,1597.78,1405.63,21.61,553.49,2388.12,9067.65,47.32,521.87,2388.08,8.4568,392,38.86,23.3838,0
642.68,1589.94,1408.84,21.61,553.91,2388.11,9073.7,47.38,521.46,2388.06,8.4228,392,38.91,23.3109,0
642.76,1587.72,1410.09,21.61,552.71,2388.12,9042.23,47.52,521.49,2388.08,8.4311,395,38.9,23.225,0
642.73,1585.3,1412.48,21.61,554.4,2388.08,9050.42,47.4,521.81,2388.1,8.4064,394,39.04,23.3335,1
642.18,1593.18,1398.97,21.61,553.46,2388.04,9058.47,47.1,522.22,2388.06,8.4374,391,38.83,23.41,1
642.52,1584.46,1400.1,21.61,554.15,2388.05,9057.31,47.1,522.29,2388.03,8.4175,392,39.14,23.3774,0
642.71,1582.37,1405.4,21.61,553.82,2388.05,9064.27,47.56,521.96,2388.03,8.4307,393,39.08,23.3394,0
642.56,1588.31,1404.25,21.61,554.16,2388.05,9055.11,47.43,521.92,2388.01,8.4221,392,38.9,23.4498,0
642.44,1592.5,1405.5,21.61,553.86,2388.09,9048.41,47.46,521.42,2388.12,8.4543,394,38.85,23.3436,0
641.99,1586.08,1399.45,21.61,554.51,2388.03,9049.92,47.33,522.23,2388.01,8.3853,392,39.02,23.4582,0
642.43,1589.18,1405.39,21.61,553.73,2388.11,9059.19,47.61,520.94,2388.11,8.4471,394,38.77,23.263,0
643.07,1593.26,1416.45,21.61,552.99,2388.13,9054.77,47.8,521.2,2388.15,8.4947,393,38.63,23.2113,1
642.32,1590.45,1413.96,21.61,553.71,2387.99,9094.69,47.5,521.74,2388.03,8.4051,392,38.96,23.2618,1
642.89,1585.97,1412.3,21.61,553.31,2388.04,9060.43,47.4,521.47,2388.08,8.4225,392,38.96,23.2801,0
642.44,1584.43,1398.28,21.61,554.68,2387.98,9064.45,47.26,522.4,2387.97,8.4069,392,39.01,23.445,0
642.09,1584.47,1408.99,21.61,554.53,2387.99,9067.34,47.1,522.56,2388.05,8.3942,391,39.17,23.347,0
642.63,1591.85,1416.76,21.61,552.79,2388.14,9049.48,47.54,521.02,2388.1,8.4539,395,38.62,23.3896,0
643.01,1597.17,1411.47,21.61,553.88,2388.13,9056.2,47.58,521.18,2388.11,8.4609,393,38.81,23.2078,0
642.38,1582.75,1394.98,21.61,553.99,2388.04,9048.74,47.3,521.93,2388.04,8.4446,392,39.0,23.3379,0
642.44,1599.0,1417.13,21.61,553.34,2388.12,9048.8,47.5,521.29,2388.16,8.4345,393,39.05,23.3201,0
642.39,1589.76,1400.73,21.61,554.17,2388.11,9052.8,47.32,521.79,2388.14,8.4036,393,39.02,23.268,0
642.35,1589.37,1406.06,21.61,552.97,2388.16,9052.0,47.39,520.76,2388.16,8.4437,394,38.8,23.2717,2
642.56,1586.63,1403.55,21.61,554.17,2388.07,9068.62,47.38,521.79,2388.07,8.405,393,38.89,23.4082,1
642.41,1583.38,1402.98,21.61,553.37,2388.06,9056.31,47.5,522.48,2388.04,8.422,394,38.9,23.2635,0
642.65,1585.16,1401.74,21.61,553.72,2388.1,9049.18,47.18,521.58,2388.1,8.4135,392,38.8,23.471,0
642.29,1582.93,1404.54,21.61,552.99,2388.09,9061.48,47.6,521.62,2388.09,8.4264,394,38.83,23.1595,0
642.02,1588.8,1409.69,21.61,553.16,2388.08,9049.95,47.5,521.37,2388.1,8.4654,393,38.95,23.1963,0
642.16,1587.14,1408.26,21.61,554.58,2388.02,9055.62,47.24,522.3,2388.05,8.3683,391,39.11,23.3331,0
643.37,1584.2,1401.36,21.61,553.85,2388.06,9062.64,47.57,521.53,2388.04,8.4513,392,38.72,23.3476,1
642.71,1585.48,1401.39,21.61,554.69,2388.04,9058.32,47.43,521.99,2388.06,8.4303,393,38.96,23.3541,0
641.85,1577.04,1401.74,21.61,553.86,2388.03,9064.75,47.31,522.13,2388.08,8.3906,391,38.97,23.3372,0
643.57,1585.7,1406.45,21.61,552.96,2388.09,9063.13,47.59,521.67,2388.05,8.4335,392,38.81,23.3136,1
642.85,1593.74,1408.48,21.61,554.07,2388.07,9047.87,47.46,521.43,2388.08,8.421,392,38.86,23.2477,1
642.7,1584.69,1406.07,21.61,553.19,2388.01,9055.64,47.19,522.08,2388.03,8.4019,392,38.97,23.452,0
642.1,1580.37,1398.73,21.61,554.04,2388.02,9065.66,47.22,522.47,2387.96,8.4109,391,39.15,23.3135,0
642.01,1584.72,1404.63,21.61,554.34,2388.08,9070.63,47.29,522.42,2388.12,8.4242,391,38.99,23.4024,1
643.13,1591.1,1410.53,21.61,553.61,2388.11,9046.61,47.59,520.88,2388.2,8.4198,393,38.87,23.3083,1
642.81,1589.67,1401.23,21.61,553.95,2388.11,9047.74,47.65,521.36,2388.07,8.4643,391,38.9,23.2987,0
642.49,1591.68,1398.09,21.61,554.58,2387.98,9054.81,47.12,522.07,2388.05,8.4029,394,38.98,23.2972,1
642.39,1589.9,1399.21,21.61,553.27,2388.1,9054.27,47.39,521.89,2388.1,8.4713,392,38.82,23.3174,0
642.72,1588.82,1404.66,21.61,554.2,2388.11,9048.98,47.53,521.8,2388.08,8.4247,391,38.92,23.2468,0
641.85,1585.64,1394.45,21.61,554.54,2388.0,9066.67,47.34,521.93,2387.98,8.423,391,39.07,23.3813,0
642.61,1587.74,1403.9,21.61,553.5,2388.03,9077.23,47.41,521.43,2388.06,8.4601,393,38.82,23.372,0
642.1,1579.87,1399.7,21.61,554.87,2388.04,9063.8,47.27,522.53,2387.99,8.3637,390,38.97,23.3332,0
642.19,1586.51,1401.11,21.61,554.04,2388.06,9056.19,47.31,521.47,2388.04,8.4186,392,39.12,23.4086,0
641.82,1582.02,1390.76,21.61,554.23,2387.99,9048.69,47.23,522.32,2388.06,8.3613,392,39.05,23.436,0
641.7,1585.22,1397.22,21.61,554.01,2388.06,9047.32,47.3,521.7,2388.07,8.4118,390,38.89,23.3702,0
641.79,1580.03,1397.52,21.61,554.71,2388.08,9055.6,47.25,522.35,2388.05,8.4057,393,39.02,23.5239,0
642.39,1587.75,1413.79,21.61,553.21,2388.15,9046.06,47.53,521.09,2388.13,8.4211,391,38.71,23.2478,0
642.49,1586.42,1397.74,21.61,553.78,2388.07,9067.96,47.57,521.19,2388.03,8.4332,391,38.72,23.2779,1
642.52,1586.56,1404.01,21.61,553.3,2388.08,9061.35,47.4,521.17,2388.05,8.4256,391,38.78,23.3833,0
642.41,1584.12,1401.42,21.61,553.64,2388.05,9060.43,47.37,522.07,2388.02,8.3863,393,38.87,23.3731,1
642.58,1588.9,1401.08,21.6,554.76,2388.0,9069.01,47.48,521.94,2388.01,8.4166,392,39.0,23.4437,1
643.22,1592.24,1417.65,21.61,552.99,2388.19,9060.1,47.84,520.67,2388.12,8.4656,394,38.81,23.2564,1
643.03,1583.76,1408.78,21.61,553.51,2388.11,9066.74,47.72,520.96,2388.09,8.4573,392,38.81,23.3173,2
642.98,1588.48,1401.65,21.61,553.83,2388.11,9058.09,47.45,522.05,2388.11,8.4395,393,38.84,23.3954,0
642.0,1589.19,1393.77,21.6,554.58,2388.02,9054.31,47.15,522.12,2388.04,8.3887,392,39.23,23.4249,0
642.35,1580.72,1392.87,21.61,554.11,2388.02,9057.08,47.21,522.13,2387.97,8.4321,392,39.0,23.3922,0
642.67,1591.8,1411.34,21.61,552.81,2388.13,9052.59,47.52,521.04,2388.15,8.4765,394,38.87,23.3375,1
642.45,1587.46,1404.35,21.61,553.67,2388.07,9071.77,47.65,521.79,2388.08,8.4505,394,38.87,23.224,0
642.44,1591.96,1406.25,21.61,553.8,2388.07,9058.14,47.38,522.32,2388.11,8.4197,392,38.91,23.376,1
642.75,1589.64,1405.76,21.61,554.4,2388.03,9060.23,47.14,521.78,2388.04,8.4211,392,38.93,23.3845,0
642.6,1587.46,1404.58,21.61,554.24,2388.02,9057.79,47.17,522.19,2387.99,8.3813,390,38.84,23.4095,0
642.03,1582.25,1400.27,21.61,554.89,2388.05,9060.08,47.47,522.13,2388.02,8.4058,392,38.84,23.4434,0
642.57,1589.76,1405.52,21.61,553.74,2388.12,9072.87,47.39,521.95,2388.09,8.4192,393,38.83,23.2521,1
643.07,1588.82,1408.52,21.61,553.36,2388.14,9044.87,47.51,521.15,2388.14,8.4225,392,38.77,23.2212,0
642.96,1592.63,1412.58,21.61,553.95,2388.13,9051.09,47.51,522.02,2388.11,8.4203,394,38.89,23.3974,1
642.45,1588.13,1403.63,21.61,554.14,2388.03,9060.76,47.4,521.93,2388.06,8.4368,393,38.99,23.3648,1
642.84,1591.34,1399.98,21.61,553.61,2388.08,9061.21,47.4,521.67,2388.05,8.403,391,38.8,23.2221,0
641.9,1587.15,1393.47,21.61,554.3,2387.97,9067.07,47.13,521.94,2388.0,8.3963,391,39.04,23.3879,0
642.63,1587.25,1405.97,21.61,553.47,2388.05,9062.22,47.48,521.24,2388.07,8.4532,393,38.68,23.4059,0
642.38,1592.25,1415.75,21.61,553.75,2388.06,9066.16,47.45,521.31,2388.05,8.4741,394,38.83,23.3351,1
642.26,1590.8,1402.2,21.61,553.2,2388.13,9064.03,47.47,521.71,2388.08,8.4472,393,38.82,23.2879,0
642.39,1582.33,1403.52,21.61,554.04,2387.96,9076.57,47.35,522.05,2388.01,8.4314,392,39.15,23.3436,0
642.68,1592.71,1406.2,21.61,553.21,2388.09,9049.69,47.54,521.15,2388.05,8.4841,393,39.05,23.3812,0
642.42,1581.03,1396.1,21.61,555.19,2387.92,9059.01,47.03,522.41,2388.0,8.404,391,39.14,23.42,0
642.47,1595.27,1408.38,21.61,553.0,2388.17,9065.59,47.82,521.45,2388.12,8.4435,394,38.72,23.2964,0
642.59,1596.44,1412.3,21.61,552.18,2388.15,9043.72,47.82,520.84,2388.15,8.4622,393,38.75,23.1394,1
642.23,1579.97,1411.07,21.61,553.71,2388.1,9057.48,47.45,521.5,2388.11,8.4302,393,38.84,23.3918,0
642.77,1591.96,1404.68,21.61,553.13,2388.14,9051.27,47.49,520.66,2388.18,8.4266,393,38.88,23.2242,0
642.82,1591.15,1406.16,21.61,553.4,2388.06,9057.85,47.66,521.17,2388.07,8.4524,394,38.94,23.3033,0
641.94,1578.25,1403.2,21.61,554.08,2387.96,9069.75,47.4,522.15,2388.04,8.3859,392,39.19,23.3539,0
641.92,1588.23,1394.86,21.61,553.82,2388.01,9055.81,47.3,522.23,2388.08,8.4018,391,39.15,23.4699,0
642.48,1588.22,1412.83,21.61,552.21,2388.13,9072.55,47.69,520.94,2388.1,8.4888,394,38.68,23.2241,1
642.3,1586.82,1400.63,21.61,553.9,2388.0,9077.56,47.38,522.15,2388.0,8.3993,391,39.16,23.3222,0
642.86,1585.56,1406.1,21.61,553.04,2388.1,9055.53,47.49,521.37,2388.13,8.4579,393,38.92,23.289,0
642.62,1585.54,1404.71,21.61,553.64,2388.09,9043.46,47.59,521.44,2388.14,8.4193,392,38.72,23.2314,0
642.07,1586.47,1394.7,21.61,553.98,2387.97,9074.08,47.09,522.27,2387.98,8.4357,393,38.85,23.3458,0
642.49,1588.61,1408.21,21.61,554.18,2388.07,9050.43,47.43,521.59,2388.08,8.4456,394,38.74,23.3053,0
642.27,1585.49,1397.59,21.61,554.37,2388.02,9049.35,47.2,522.24,2388.13,8.4156,391,39.02,23.4405,0
642.73,1587.25,1405.21,21.61,553.72,2388.07,9061.63,47.42,521.63,2388.1,8.4129,393,38.75,23.365,0
642.18,1593.27,1412.33,21.61,553.43,2388.09,9044.13,47.59,521.25,2388.08,8.3965,393,38.88,23.2881,0
642.67,1584.77,1414.82,21.61,553.58,2388.11,9040.44,47.4,521.46,2388.14,8.4366,394,38.78,23.3596,0
642.35,1583.22,1397.91,21.61,553.21,2388.09,9065.08,47.35,521.78,2388.04,8.3991,390,38.93,23.2473,0
642.49,1593.55,1414.14,21.61,554.28,2388.06,9053.58,47.53,521.71,2388.09,8.4219,392,38.77,23.242,0
642.13,1591.25,1401.09,21.61,553.55,2388.05,9057.21,47.56,521.55,2388.11,8.4164,393,38.89,23.2838,0
643.02,1590.13,1403.9,21.61,554.28,2388.01,9067.76,47.29,521.89,2388.02,8.4218,392,39.16,23.3795,1
642.56,1588.19,1415.91,21.61,553.06,2388.14,9051.46,47.63,520.97,2388.06,8.4187,394,38.84,23.191,0
643.03,1596.46,1402.48,21.61,552.89,2388.07,9079.2,47.65,520.72,2388.08,8.4645,395,38.56,23.238,2
642.22,1592.21,1404.82,21.61,554.47,2388.02,9059.66,47.17,521.68,2388.07,8.4077,392,38.88,23.4325,0
642.25,1592.23,1406.98,21.61,553.73,2388.05,9059.09,47.25,522.24,2387.99,8.4043,392,39.1,23.41,0
642.21,1592.17,1399.66,21.61,554.21,2387.99,9071.3,47.15,522.37,2387.99,8.3678,392,39.03,23.3618,0
