LPC_outlet_temperature,HPC_outlet_temperature,LPT_outlet_temperature,Bypass_duct_pressure,HPC_outlet_pressure,Physical_fan_speed,Physical_core_speed,HPC_outlet_static_pressure,Fuel_flow_ratio,Corrected_fan_speed,Bypass_ratio,Bleed_enthalpy,HPT_cool_air_flow,LPT_cool_air_flow,Maintenance_Status
643.38,1590.2,1413.06,21.61,553.09,2388.06,9070.59,47.72,521.17,2388.07,8.4718,394,38.87,23.1695,1
642.11,1587.1,1404.18,21.61,553.14,2388.05,9087.2,47.29,521.24,2388.12,8.4543,393,38.74,23.287,1
642.83,1590.4,1413.42,21.61,552.48,2388.13,9067.98,47.64,521.19,2388.11,8.4719,395,38.77,23.207,2
642.34,1589.0,1406.74,21.61,553.33,2388.11,9071.46,47.49,521.42,2388.11,8.4537,395,38.66,23.2047,0
643.62,1594.66,1421.18,21.61,551.04,2388.21,9048.69,48.09,519.7,2388.22,8.5191,396,38.58,23.1954,3
644.07,1605.44,1432.52,21.61,551.0,2388.24,9047.91,48.07,519.77,2388.28,8.5133,395,38.43,23.0146,3
643.0,1587.03,1414.03,21.61,552.89,2388.1,9069.48,47.78,521.43,2388.14,8.4778,394,38.86,23.2735,2
642.96,1588.33,1405.59,21.61,553.84,2388.06,9059.87,47.39,521.35,2388.11,8.4395,392,38.94,23.2849,0
643.21,1592.45,1416.79,21.61,552.71,2388.12,9092.99,47.55,520.96,2388.09,8.4765,396,38.86,23.1695,2
642.86,1594.46,1416.01,21.61,552.58,2388.06,9124.84,47.83,521.13,2388.12,8.4806,396,38.62,23.2878,3
643.25,1593.25,1414.08,21.61,552.93,2388.16,9057.92,47.79,520.57,2388.18,8.4981,393,38.8,23.2223,2
642.83,1590.63,1407.79,21.61,552.5,2388.18,9046.41,47.69,520.62,2388.18,8.4582,393,38.71,23.2418,2
642.27,1589.57,1407.09,21.61,553.56,2388.03,9072.0,47.46,522.16,2388.04,8.4043,393,38.85,23.2474,1
643.22,1591.04,1421.48,21.61,552.6,2388.2,9036.35,47.9,520.22,2388.21,8.4769,395,38.5,23.1507,1
643.04,1592.53,1421.2,21.61,552.51,2388.2,9052.16,47.97,520.65,2388.16,8.4411,393,38.61,23.1047,2
643.13,1587.65,1410.49,21.61,553.46,2388.11,9053.38,47.38,521.37,2388.15,8.403,393,38.76,23.3545,0
642.24,1597.21,1405.94,21.61,552.57,2388.11,9061.94,47.61,521.17,2388.14,8.445,392,38.89,23.3036,2
642.93,1593.01,1418.36,21.61,552.15,2388.19,9046.97,47.68,520.99,2388.19,8.4532,395,38.86,23.2078,1
643.05,1589.76,1409.71,21.61,552.67,2388.11,9070.59,47.58,521.16,2388.06,8.4452,393,38.74,23.2796,2
642.68,1592.24,1406.03,21.61,553.48,2388.05,9105.42,47.48,521.81,2388.07,8.4545,394,38.77,23.2744,2
643.65,1593.88,1421.06,21.61,552.49,2388.15,9099.71,47.87,520.18,2388.14,8.4842,396,38.62,23.1276,2
643.6,1599.96,1423.08,21.61,552.31,2388.25,9046.74,47.96,520.44,2388.23,8.4715,395,38.59,23.2295,3
643.78,1599.53,1438.16,21.61,551.03,2388.26,9041.5,48.33,519.78,2388.27,8.5484,396,38.4,23.0764,3
642.71,1601.85,1426.08,21.61,552.42,2388.09,9099.68,47.83,520.1,2388.1,8.4716,396,38.53,23.1546,3
642.8,1597.89,1420.96,21.61,553.1,2388.09,9090.47,47.71,521.04,2388.08,8.5003,394,38.58,23.191,1
642.74,1586.75,1407.51,21.61,553.4,2388.07,9062.51,47.37,521.42,2388.07,8.4447,393,38.61,23.2227,1
642.32,1589.48,1405.58,21.61,553.86,2388.1,9059.27,47.55,521.06,2388.1,8.4899,392,38.8,23.4214,1
642.88,1589.67,1405.47,21.61,554.24,2388.06,9066.64,47.46,522.35,2388.04,8.4376,394,38.86,23.3536,1
642.14,1587.87,1400.45,21.61,553.53,2388.01,9074.02,47.16,521.74,2388.04,8.3995,394,38.84,23.3821,0
642.69,1590.15,1421.33,21.61,553.12,2388.09,9092.7,47.71,521.43,2388.13,8.4406,393,38.67,23.3507,2
642.41,1593.96,1412.58,21.61,552.59,2388.12,9067.14,47.68,521.3,2388.15,8.4333,393,38.83,23.4173,1
642.56,1596.01,1415.17,21.61,553.2,2388.1,9057.88,47.63,521.36,2388.11,8.4437,394,38.82,23.2722,0
643.87,1613.62,1422.53,21.61,552.14,2388.18,9108.91,48.1,520.09,2388.14,8.4907,396,38.4,23.1233,3
643.04,1592.95,1410.81,21.61,552.78,2388.11,9091.34,47.9,520.61,2388.12,8.4561,395,38.53,23.2146,3
641.95,1580.15,1400.39,21.61,553.35,2388.04,9067.45,47.53,522.01,2388.05,8.4644,391,38.87,23.4745,1
643.29,1594.58,1420.86,21.61,552.59,2388.14,9128.92,47.85,520.58,2388.12,8.4935,397,38.49,23.0331,3
643.28,1594.64,1415.82,21.61,553.21,2388.17,9083.52,47.85,521.09,2388.15,8.4821,394,38.56,23.2534,2
642.93,1592.39,1407.61,21.61,553.5,2388.12,9059.72,47.65,521.36,2388.08,8.4613,393,38.6,23.3778,2
642.49,1594.2,1412.47,21.61,552.75,2388.15,9053.85,47.77,521.02,2388.12,8.4818,394,38.79,23.2453,1
642.9,1598.44,1417.71,21.61,553.27,2388.09,9059.98,47.52,520.83,2388.16,8.4739,394,38.69,23.2046,1
643.51,1598.32,1418.34,21.61,552.32,2388.12,9080.31,47.73,520.53,2388.09,8.4552,394,38.59,23.2228,3
643.58,1597.97,1425.29,21.61,551.75,2388.14,9134.14,47.88,520.39,2388.16,8.474,396,38.56,23.1217,3
643.55,1599.82,1424.68,21.61,552.03,2388.2,9051.53,47.85,519.68,2388.21,8.4871,396,38.74,23.1227,3
642.72,1584.83,1396.31,21.61,553.89,2388.05,9065.46,47.44,522.02,2388.08,8.4307,391,39.02,23.237,0
642.29,1592.89,1415.0,21.61,553.96,2388.11,9067.68,47.41,522.12,2388.04,8.4617,393,38.86,23.4095,0
642.67,1592.47,1417.74,21.61,553.0,2388.15,9064.2,47.73,520.97,2388.14,8.4376,395,38.73,23.262,1
642.56,1600.08,1418.79,21.61,553.81,2388.16,9052.54,47.6,520.67,2388.16,8.4371,393,38.74,23.2954,2
643.16,1587.84,1410.95,21.61,553.22,2388.17,9077.3,47.66,520.64,2388.08,8.4501,394,38.77,23.1841,1
643.3,1591.33,1415.28,21.61,552.59,2388.16,9045.56,47.89,521.13,2388.19,8.4506,394,38.7,23.1657,3
642.97,1588.82,1414.86,21.61,553.02,2388.18,9062.35,47.83,520.46,2388.19,8.4425,396,38.61,23.2332,2
642.94,1593.16,1411.91,21.61,553.61,2388.12,9047.86,47.65,521.36,2388.11,8.4229,393,38.73,23.2584,1
642.62,1585.43,1393.74,21.61,554.13,2388.01,9056.95,47.15,522.22,2388.02,8.4175,391,39.03,23.2996,0
643.69,1603.7,1429.19,21.61,551.71,2388.09,9220.88,47.82,520.5,2388.1,8.5282,396,38.4,23.0677,3
643.03,1592.91,1417.83,21.61,552.8,2388.18,9043.91,47.8,520.77,2388.23,8.4813,393,38.64,23.2612,1
643.2,1600.91,1407.4,21.61,552.77,2388.2,9052.25,47.83,520.48,2388.16,8.4589,395,38.79,23.2259,2
643.57,1595.96,1425.54,21.61,552.41,2388.2,9053.59,47.92,520.02,2388.18,8.5046,395,38.66,23.1147,2
643.67,1598.61,1432.07,21.61,550.94,2388.27,9056.85,48.24,519.41,2388.28,8.5253,396,38.5,23.0671,3
642.78,1587.19,1410.75,21.61,553.42,2388.18,9035.96,47.62,521.18,2388.14,8.4667,393,38.71,23.2297,1
643.22,1591.24,1413.43,21.61,553.27,2388.08,9070.42,47.73,521.17,2388.11,8.4402,396,38.63,23.3546,2
642.85,1587.79,1416.49,21.61,552.29,2388.13,9045.78,47.77,521.29,2388.11,8.467,394,38.73,23.2872,1
643.27,1595.7,1413.31,21.61,552.24,2388.11,9051.48,47.67,520.84,2388.15,8.4648,395,38.78,23.3099,2
642.9,1594.92,1412.66,21.61,552.75,2388.19,9062.93,47.67,520.28,2388.21,8.4789,393,38.7,23.172,2
643.09,1594.12,1404.75,21.61,552.48,2388.09,9077.54,47.87,520.78,2388.12,8.4419,393,38.64,23.1754,1
642.86,1597.65,1421.63,21.61,551.88,2388.16,9143.5,48.19,520.4,2388.15,8.5217,396,38.24,23.0194,3
642.21,1591.5,1408.52,21.61,554.01,2387.99,9074.05,47.2,522.52,2388.01,8.421,394,38.95,23.3511,1
643.02,1594.17,1418.31,21.61,551.98,2388.13,9103.38,48.03,520.38,2388.16,8.4751,395,38.37,23.1067,2
644.5,1602.97,1426.55,21.61,551.6,2388.12,9175.69,48.08,520.17,2388.12,8.5034,399,38.47,23.0511,3
642.86,1591.25,1410.38,21.61,552.72,2388.12,9082.77,47.57,521.64,2388.06,8.4602,395,38.88,23.2964,1
642.22,1590.53,1404.36,21.61,553.72,2388.05,9055.21,47.4,521.66,2388.04,8.4205,393,38.81,23.328,1
642.76,1602.29,1412.96,21.61,552.78,2388.09,9073.5,47.81,520.42,2388.16,8.4704,394,38.71,23.2271,2
643.46,1600.85,1413.51,21.61,551.68,2388.29,9040.27,47.85,519.7,2388.22,8.4955,393,38.53,23.0666,3
643.48,1595.84,1410.73,21.61,552.35,2388.12,9055.15,47.63,520.53,2388.14,8.4349,394,38.75,23.2762,1
642.78,1586.86,1414.32,21.61,553.12,2388.1,9052.8,47.66,521.07,2388.1,8.4466,394,38.59,23.311,1
642.89,1600.39,1415.16,21.61,552.84,2388.1,9072.75,47.47,521.21,2388.05,8.4716,394,38.77,23.1702,1
642.53,1592.39,1402.01,21.61,554.49,2388.05,9107.37,47.61,521.32,2388.07,8.4658,395,38.81,23.3259,2
642.92,1598.83,1421.46,21.61,552.68,2388.12,9083.63,47.77,520.67,2388.12,8.5297,395,38.62,23.2518,2
642.56,1590.82,1415.32,21.61,552.25,2388.14,9116.69,47.78,520.85,2388.07,8.4795,394,38.65,23.2086,3
643.38,1594.39,1423.01,21.61,552.27,2388.26,9040.65,47.9,519.88,2388.22,8.4637,395,38.62,23.1268,3
643.25,1596.7,1412.54,21.61,553.07,2388.14,9086.48,47.79,521.43,2388.1,8.4695,394,38.6,23.1514,2
643.14,1595.09,1420.25,21.61,553.35,2388.08,9114.28,47.77,520.63,2388.06,8.4438,395,38.67,23.0958,2
642.93,1592.17,1417.31,21.61,553.26,2388.13,9045.0,47.87,520.14,2388.22,8.4577,394,38.59,23.2346,2
643.45,1606.52,1422.76,21.61,551.17,2388.21,9076.94,48.15,519.88,2388.2,8.5001,395,38.55,23.0458,3
642.67,1593.2,1407.03,21.61,552.71,2388.15,9074.19,47.59,521.46,2388.13,8.4257,395,38.63,23.2046,1
642.54,1586.19,1396.3,21.61,553.65,2388.08,9057.97,47.44,521.66,2388.07,8.3932,392,38.96,23.389,1
643.07,1587.8,1405.27,21.61,553.0,2388.06,9068.37,47.68,521.32,2388.07,8.4642,393,38.62,23.2766,1
642.85,1592.58,1416.27,21.61,553.45,2388.01,9127.41,47.38,521.49,2388.04,8.4483,394,38.71,23.1824,2
642.51,1590.42,1416.82,21.61,553.36,2388.13,9069.24,47.46,521.0,2388.09,8.4496,393,39.0,23.2467,0
643.15,1586.4,1412.43,21.61,552.84,2388.06,9065.87,47.5,521.74,2388.08,8.4397,392,38.95,23.3553,2
642.5,1589.82,1411.11,21.61,554.06,2388.06,9047.44,47.4,521.78,2388.14,8.4465,390,39.14,23.3888,1
643.02,1581.67,1408.27,21.61,553.78,2388.05,9053.97,47.2,522.04,2388.04,8.4122,392,38.94,23.3609,0
642.79,1592.56,1412.27,21.61,553.55,2388.14,9055.5,47.61,521.16,2388.17,8.4279,393,38.67,23.2034,1
642.9,1597.07,1422.22,21.61,552.09,2388.17,9057.76,47.75,520.24,2388.16,8.455,394,38.54,23.1727,2
642.54,1589.71,1414.81,21.61,553.17,2388.14,9069.69,47.94,520.9,2388.15,8.4578,394,38.51,23.2085,1
642.92,1598.62,1419.2,21.61,551.88,2388.19,9072.67,48.17,519.76,2388.11,8.527,396,38.41,23.1524,3
643.79,1601.69,1430.32,21.61,551.12,2388.34,9035.03,48.37,518.94,2388.29,8.5266,395,38.18,23.1046,3
642.98,1595.51,1409.53,21.61,552.28,2388.16,9044.91,47.71,520.78,2388.2,8.5041,394,38.52,23.1236,1
643.12,1589.61,1410.95,21.61,552.45,2388.11,9081.99,47.68,520.93,2388.11,8.4511,394,38.79,23.2072,1
643.11,1592.39,1414.41,21.61,552.98,2388.11,9057.6,47.55,521.26,2388.14,8.4129,394,38.7,23.2871,1
642.6,1590.06,1417.36,21.61,552.66,2388.11,9057.1,47.6,521.23,2388.19,8.4307,395,38.78,23.2673,2
643.45,1593.43,1418.75,21.61,552.85,2388.13,9057.34,47.73,520.82,2388.14,8.457,394,38.73,23.2858,1
642.38,1585.9,1403.21,21.61,554.73,2388.05,9082.92,47.28,522.76,2387.98,8.4258,392,39.0,23.3179,1
642.72,1589.35,1413.55,21.61,552.6,2388.16,9060.23,47.5,521.29,2388.13,8.4818,394,38.67,23.1939,0
643.47,1591.73,1413.84,21.61,553.12,2388.13,9079.48,47.52,521.42,2388.09,8.4644,394,38.83,23.2301,1
642.44,1586.94,1398.81,21.61,553.79,2388.12,9057.66,47.54,521.41,2388.08,8.4322,394,38.89,23.3343,1
642.54,1588.5,1413.89,21.61,553.03,2388.01,9086.62,47.5,521.37,2388.07,8.452,393,38.87,23.3002,1
643.21,1597.41,1423.05,21.61,552.02,2388.26,9049.1,48.09,520.42,2388.21,8.4722,396,38.69,23.1591,3
642.28,1595.28,1407.96,21.61,553.85,2388.01,9080.28,47.41,522.07,2387.98,8.3968,392,39.07,23.372,1
643.56,1601.8,1415.76,21.61,552.45,2388.1,9090.98,47.75,520.46,2388.16,8.4773,396,38.74,23.1346,2
642.3,1593.24,1406.89,21.61,553.01,2388.04,9090.59,47.56,521.49,2388.06,8.4915,393,38.8,23.2904,1
642.23,1583.87,1408.98,21.61,553.55,2388.03,9067.91,47.49,521.4,2388.04,8.3766,393,38.91,23.3942,1
642.74,1578.88,1397.96,21.61,553.73,2388.04,9061.63,47.33,522.37,2388.0,8.4133,392,39.15,23.3916,0
642.36,1586.96,1410.67,21.61,553.57,2388.07,9071.53,47.45,521.79,2388.04,8.4326,392,38.89,23.3666,1
642.67,1595.6,1406.64,21.61,553.37,2388.09,9058.82,47.72,520.99,2388.15,8.4439,394,38.79,23.1428,1
642.33,1584.5,1408.57,21.61,553.78,2388.04,9062.65,47.23,522.27,2388.08,8.4206,392,38.92,23.3977,1
644.13,1600.38,1422.7,21.61,551.51,2388.25,9051.79,48.12,519.67,2388.27,8.4944,396,38.51,23.0778,3
643.31,1597.04,1409.69,21.61,553.48,2388.0,9117.34,47.73,521.96,2388.02,8.4508,394,38.97,23.1857,2
641.89,1591.75,1409.73,21.61,553.76,2388.07,9056.86,47.66,521.23,2388.11,8.4144,395,38.82,23.2802,1
642.8,1585.62,1409.53,21.61,553.58,2388.11,9072.62,47.48,521.19,2388.08,8.4629,395,38.88,23.3587,0
642.1,1587.49,1404.76,21.61,553.6,2388.11,9056.02,47.52,521.71,2388.12,8.4383,393,38.92,23.3486,1
642.67,1588.09,1411.27,21.61,553.2,2388.09,9076.86,47.49,521.47,2388.09,8.3954,391,38.66,23.3998,1
642.61,1592.49,1411.76,21.61,553.11,2388.01,9101.41,47.64,521.22,2388.03,8.4424,394,38.81,23.2581,1
643.17,1595.99,1417.82,21.61,552.72,2388.17,9060.22,47.66,520.8,2388.17,8.4226,395,38.82,23.1578,2
642.86,1604.79,1424.43,21.61,552.95,2388.19,9071.49,47.92,519.58,2388.18,8.5067,395,38.71,23.1306,3
643.6,1609.06,1428.92,21.61,551.98,2388.15,9126.03,47.76,520.04,2388.12,8.4907,395,38.73,23.1447,3
642.42,1589.81,1404.53,21.61,553.52,2388.13,9052.66,47.31,521.74,2388.11,8.4415,392,38.96,23.3304,2
643.58,1589.89,1420.06,21.61,552.74,2388.17,9079.27,47.75,520.17,2388.16,8.4786,395,38.62,23.1958,3
642.79,1597.51,1425.3,21.61,552.62,2388.19,9046.95,47.9,520.82,2388.22,8.486,393,38.52,23.1633,2
643.32,1599.83,1408.44,21.61,552.55,2388.05,9093.72,47.64,520.71,2388.09,8.4466,394,38.79,23.2957,2
642.92,1599.22,1418.5,21.61,552.71,2388.18,9065.88,47.86,520.88,2388.12,8.5066,396,38.73,23.1783,2
642.35,1585.35,1408.59,21.61,553.73,2388.09,9085.86,47.39,521.1,2388.09,8.477,393,38.77,23.2531,1
643.37,1594.92,1402.73,21.61,552.66,2388.14,9069.54,47.7,521.5,2388.17,8.4489,395,38.86,23.3004,1
643.87,1603.2,1421.88,21.61,551.74,2388.17,9099.18,48.03,520.08,2388.2,8.5209,395,38.46,23.0434,3
642.41,1594.61,1401.58,21.61,553.04,2388.14,9059.92,47.59,520.89,2388.16,8.4943,393,38.74,23.2657,1
642.44,1583.32,1401.2,21.61,553.82,2388.05,9063.43,47.63,521.67,2388.14,8.4131,392,38.85,23.2844,1
642.07,1595.52,1413.1,21.61,552.94,2388.15,9045.46,47.72,521.36,2388.15,8.5107,394,38.77,23.3062,2
642.13,1589.53,1402.91,21.61,553.54,2388.08,9077.44,47.18,522.16,2388.05,8.4591,391,38.94,23.388,1
643.6,1597.44,1422.01,21.61,551.7,2388.21,9055.57,48.02,519.91,2388.19,8.5154,396,38.67,23.0744,3
642.1,1591.24,1405.65,21.61,553.09,2388.08,9053.42,47.4,521.6,2388.08,8.426,391,38.73,23.3867,1
642.74,1584.64,1406.42,21.61,553.97,2388.11,9055.6,47.48,521.57,2388.08,8.4343,391,38.7,23.2765,1
642.97,1594.94,1413.82,21.61,553.51,2388.11,9060.48,47.5,520.9,2388.14,8.4108,393,38.89,23.3607,1
642.25,1583.78,1412.16,21.61,553.25,2388.04,9072.53,47.4,521.75,2388.03,8.4226,392,39.01,23.3276,1
643.23,1595.95,1413.31,21.61,552.65,2388.12,9088.26,47.7,520.99,2388.08,8.461,394,38.63,23.1976,1
643.49,1601.95,1423.58,21.61,551.86,2388.27,9074.92,48.08,519.38,2388.24,8.5105,399,38.29,23.0154,3
643.26,1601.06,1418.47,21.61,552.49,2388.2,9127.0,47.97,520.04,2388.12,8.5266,395,38.57,23.1209,3
643.27,1600.6,1421.13,21.61,552.07,2388.16,9133.37,48.13,520.63,2388.14,8.495,396,38.52,23.1152,3
642.89,1596.6,1416.42,21.61,553.2,2388.14,9073.62,47.75,520.9,2388.16,8.4495,395,38.72,23.1952,2
643.64,1594.85,1426.44,21.61,550.62,2388.24,9035.23,47.8,520.31,2388.29,8.4937,397,38.59,23.0981,3
643.42,1597.1,1409.22,21.61,551.47,2388.28,9036.02,47.99,520.61,2388.35,8.5015,395,38.52,23.1346,3
643.2,1598.73,1431.43,21.61,552.28,2388.23,9055.02,47.88,520.26,2388.23,8.4893,395,38.55,23.0206,3
642.77,1585.99,1407.43,21.61,553.07,2388.09,9060.92,47.48,521.38,2388.05,8.4869,392,38.73,23.3543,1
643.23,1596.67,1416.36,21.61,552.76,2388.11,9119.39,47.87,520.34,2388.08,8.4935,396,38.59,23.1971,3
642.52,1593.45,1415.21,21.61,553.36,2388.16,9064.43,47.71,521.1,2388.2,8.4616,394,38.86,23.2261,1
642.5,1594.41,1415.17,21.61,552.64,2388.18,9042.56,47.81,520.21,2388.24,8.493,395,38.6,23.2476,2
642.99,1588.33,1415.26,21.61,552.24,2388.16,9059.83,47.79,520.45,2388.17,8.487,396,38.52,23.1557,2
642.62,1589.66,1405.98,21.61,554.0,2388.13,9062.91,47.37,521.34,2388.11,8.4454,395,39.03,23.2205,0
642.74,1590.15,1411.07,21.61,553.95,2388.13,9074.25,47.43,521.25,2388.16,8.4799,393,38.71,23.1398,1
642.42,1590.51,1412.31,21.61,553.97,2388.07,9075.8,47.54,521.06,2388.05,8.4649,394,38.94,23.3592,1
642.94,1597.17,1416.69,21.61,551.6,2388.2,9055.53,47.93,519.67,2388.18,8.4683,394,38.69,23.1293,3
642.59,1597.87,1425.96,21.61,553.18,2388.13,9055.0,47.69,520.56,2388.12,8.4263,394,38.78,23.2586,2
643.19,1598.56,1413.03,21.61,553.48,2388.11,9103.47,47.61,521.37,2388.1,8.4394,395,38.54,23.2135,2
642.52,1589.76,1409.98,21.61,553.35,2388.14,9060.92,47.77,521.13,2388.04,8.4606,393,38.81,23.2063,1
642.73,1591.4,1405.6,21.61,554.35,2388.07,9078.0,47.63,522.64,2388.02,8.4133,390,38.93,23.3726,1
643.32,1596.11,1421.69,21.61,552.87,2388.17,9102.67,47.8,520.38,2388.17,8.4931,395,38.8,23.0951,2
643.64,1599.32,1427.87,21.61,550.97,2388.31,9069.14,48.16,519.02,2388.29,8.5176,396,38.46,23.1829,3
642.39,1579.75,1405.37,21.61,554.64,2388.03,9068.78,47.33,521.93,2388.09,8.4142,391,38.79,23.3171,1
643.49,1600.5,1419.76,21.61,552.68,2388.13,9063.8,47.8,520.62,2388.15,8.4942,394,38.64,23.1884,1
642.86,1592.27,1422.73,21.61,551.91,2388.23,9045.74,47.84,519.8,2388.2,8.4853,394,38.72,23.2491,3
642.4,1596.69,1407.79,21.61,553.08,2388.07,9076.55,47.66,521.38,2388.09,8.455,394,38.78,23.2734,2
642.42,1593.71,1413.3,21.61,553.11,2388.18,9044.3,47.78,520.76,2388.21,8.4752,394,38.75,23.1364,2
643.35,1593.28,1421.79,21.61,551.84,2388.25,9058.01,47.9,520.54,2388.25,8.5149,397,38.57,23.1198,2
642.43,1586.05,1401.55,21.61,553.73,2388.04,9059.03,47.39,521.92,2388.02,8.4271,392,38.9,23.3201,0
642.66,1588.15,1402.24,21.61,553.23,2388.09,9068.88,47.48,521.18,2388.1,8.4374,394,39.04,23.3313,0
642.5,1590.65,1411.09,21.61,552.75,2388.06,9055.09,47.51,521.81,2388.11,8.4626,393,38.73,23.3548,1
643.63,1599.1,1417.99,21.61,551.55,2388.21,9107.69,48.17,519.5,2388.16,8.4701,397,38.41,23.2082,3
642.25,1583.83,1401.73,21.61,553.74,2388.04,9070.35,47.41,522.09,2387.99,8.4242,394,38.77,23.3791,1
642.77,1585.08,1414.44,21.61,552.87,2388.07,9073.87,47.73,521.25,2388.1,8.4426,394,38.62,23.2335,2
643.53,1598.9,1420.5,21.61,552.15,2388.13,9066.25,47.9,519.93,2388.17,8.4482,395,38.69,23.1971,2
643.43,1599.38,1423.81,21.61,551.26,2388.26,9056.09,48.01,519.58,2388.2,8.5236,394,38.56,23.0764,3
642.32,1584.17,1399.99,21.61,554.56,2388.01,9079.84,47.32,521.83,2387.99,8.4703,393,38.76,23.3817,0
643.39,1601.08,1407.21,21.61,552.44,2388.11,9123.17,47.79,520.69,2388.09,8.4973,395,38.64,23.1678,3
642.72,1592.9,1411.83,21.61,552.59,2388.08,9051.37,47.85,521.08,2388.14,8.4784,392,38.93,23.2818,1
642.44,1587.48,1409.67,21.61,555.0,2388.08,9062.45,47.4,522.0,2388.05,8.4307,392,39.04,23.3002,1
643.32,1593.78,1414.46,21.61,552.92,2388.13,9078.88,47.56,520.84,2388.05,8.4878,392,38.73,23.3745,1
642.58,1601.54,1422.68,21.61,552.47,2388.16,9084.45,47.76,520.52,2388.12,8.4661,395,38.56,23.2446,1
643.0,1598.21,1405.2,21.61,553.8,2388.05,9082.16,47.37,521.77,2388.05,8.417,392,39.16,23.321,1
643.23,1597.43,1419.79,21.61,552.3,2388.15,9084.48,47.8,520.11,2388.15,8.4801,395,38.64,23.1599,3
643.42,1595.44,1413.03,21.61,551.54,2388.12,9093.5,47.83,520.8,2388.19,8.4853,394,38.43,23.094,2
642.99,1591.35,1414.43,21.61,553.04,2388.1,9066.67,47.64,520.75,2388.12,8.4521,393,38.82,23.2613,1
642.76,1597.03,1408.09,21.61,552.79,2388.19,9039.09,47.89,520.69,2388.24,8.4922,393,38.59,23.2129,2
643.43,1605.0,1415.34,21.61,552.37,2388.1,9119.89,47.86,521.1,2388.12,8.4751,395,38.72,23.2289,3
642.95,1594.92,1409.63,21.61,553.03,2388.13,9046.92,47.54,521.13,2388.15,8.4644,395,38.67,23.149,2
643.31,1594.27,1421.8,21.61,552.2,2388.17,9097.7,47.88,520.63,2388.18,8.4756,394,38.68,23.2222,3
643.44,1596.71,1420.64,21.61,551.83,2388.23,9038.29,48.1,520.43,2388.23,8.472,397,38.34,23.1652,3
642.55,1596.55,1404.44,21.61,553.64,2388.04,9085.01,47.22,522.22,2387.99,8.4564,395,38.92,23.3283,1
643.29,1601.67,1428.87,21.61,551.93,2388.15,9128.33,47.95,520.33,2388.14,8.4889,396,38.63,23.2113,3
643.02,1591.06,1420.51,21.61,553.0,2388.22,9048.85,47.79,520.78,2388.17,8.4418,393,38.69,23.2135,0
643.52,1598.52,1420.29,21.61,551.27,2388.25,9046.3,48.08,520.06,2388.25,8.5211,395,38.43,23.1141,3
643.95,1601.42,1429.42,21.61,551.44,2388.15,9143.75,48.06,520.17,2388.12,8.5323,396,38.49,23.0543,3
644.34,1599.54,1420.96,21.61,551.6,2388.24,9071.07,48.0,519.6,2388.21,8.4864,397,38.28,23.0497,3
642.17,1582.85,1408.4,21.61,554.05,2388.08,9063.35,47.27,521.77,2388.02,8.4253,393,38.85,23.3931,1
643.35,1598.21,1408.17,21.61,553.18,2388.06,9133.73,47.52,521.18,2388.07,8.465,395,38.82,23.1064,3
642.76,1584.02,1404.16,21.61,553.91,2388.01,9082.93,47.31,521.89,2387.97,8.4071,393,38.98,23.2815,1
643.87,1598.38,1434.04,21.61,551.03,2388.29,9046.41,48.12,519.63,2388.22,8.5327,395,38.42,23.0698,3
643.87,1599.52,1423.96,21.61,551.49,2388.23,9071.32,47.97,519.93,2388.26,8.465,396,38.71,23.0314,3
643.44,1597.61,1423.67,21.61,551.49,2388.19,9096.47,47.99,519.72,2388.24,8.5285,396,38.49,23.0702,3
643.67,1592.31,1414.3,21.61,552.84,2388.15,9082.44,47.7,520.95,2388.15,8.4628,395,38.69,23.3933,2
642.79,1589.82,1413.34,21.61,552.91,2388.11,9049.64,47.4,521.57,2388.18,8.4208,392,39.0,23.3664,1
642.78,1588.92,1405.88,21.61,553.72,2388.09,9060.96,47.45,521.18,2388.08,8.419,392,39.0,23.3315,1
643.53,1596.44,1421.13,21.61,551.61,2388.2,9070.56,48.26,519.5,2388.23,8.5007,397,38.52,23.0652,3
642.93,1601.69,1420.46,21.61,552.44,2388.23,9053.36,48.12,520.08,2388.18,8.4858,395,38.54,23.1158,3
642.53,1584.05,1412.74,21.61,553.49,2388.12,9062.94,47.44,521.22,2388.07,8.4445,392,38.76,23.298,1
642.52,1589.79,1412.93,21.61,554.08,2388.05,9105.01,47.39,521.32,2388.05,8.438,393,38.81,23.338,1
643.21,1591.07,1413.72,21.61,553.22,2388.16,9054.53,47.75,521.42,2388.13,8.4631,394,38.99,23.2968,1
643.31,1590.48,1411.76,21.61,552.62,2388.2,9046.25,47.58,521.3,2388.17,8.4292,393,38.68,23.2137,1
642.35,1592.87,1402.96,21.61,553.88,2388.05,9067.47,47.51,521.75,2388.06,8.4593,393,38.68,23.3006,1
642.62,1597.08,1406.6,21.61,553.11,2388.11,9061.63,47.46,521.13,2388.07,8.4461,394,38.91,23.2832,0
642.86,1597.28,1413.72,21.61,553.4,2388.14,9057.98,47.57,520.64,2388.15,8.4697,394,38.63,23.2138,2
643.43,1601.56,1419.64,21.61,552.52,2388.21,9064.74,48.03,520.16,2388.24,8.4888,396,38.58,23.1447,2
643.19,1596.4,1411.76,21.61,552.78,2388.17,9057.13,47.9,521.36,2388.18,8.4543,393,38.75,23.3756,2
643.03,1585.74,1417.54,21.61,553.17,2388.19,9053.04,47.63,521.11,2388.15,8.4711,394,38.78,23.2037,2
